,,,,,,,,,,,
＜全員に＞,,,,,,,,,,,
Ｆ２　あなたは、今、何歳ですか。,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,青少年分析軸,,,,,,,,,,
,総数,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,平均,標準偏差
わからない（計）,285    ,12.3    ,14.0    ,15.8    ,15.1    ,16.5    ,8.1    ,9.8    ,8.4    ,13.15    ,2.1    
非該当,299    ,26.4    ,19.1    ,16.7    ,11.4    ,14.4    ,8.0    ,2.7    ,1.3    ,12.10    ,1.9    
【全数】Ｑ２〔ネット利用状況（Ａ１スマホ）〕,,,,,,,,,,,
使っている,1475    ,1.4    ,2.9    ,5.1    ,8.5    ,12.2    ,16.5    ,26.2    ,27.1    ,15.17    ,1.7    
使える機種・設定で、使っていない,45    ,13.3    ,15.6    ,13.3    ,11.1    ,4.4    ,8.9    ,13.3    ,20.0    ,13.58    ,2.6    
使えない機種・設定で、使っていない,9    ,11.1    ,33.3    ,11.1    ,-,-,11.1    ,22.2    ,11.1    ,13.22    ,2.7    
わからない,12    ,16.7    ,16.7    ,16.7    ,-,16.7    ,25.0    ,8.3    ,-,12.92    ,2.2    
非該当,1900    ,17.8    ,18.0    ,20.3    ,15.4    ,15.1    ,8.4    ,2.6    ,2.4    ,12.40    ,1.8    
【全数】Ｑ２〔ネット利用状況（Ａ２格安スマホ）〕,,,,,,,,,,,
使っている,19    ,-,5.3    ,10.5    ,21.1    ,21.1    ,21.1    ,15.8    ,5.3    ,14.11    ,1.6    
使える機種・設定で、使っていない,2    ,-,-,-,-,50.0    ,-,-,50.0    ,15.50    ,2.1    
使えない機種・設定で、使っていない,1    ,-,-,100.0    ,-,-,-,-,-,12.00    ,-
わからない,-,-,-,-,-,-,-,-,-,-,-
非該当,3419    ,10.8    ,11.6    ,13.7    ,12.3    ,13.6    ,11.9    ,13.0    ,13.3    ,13.60    ,2.3    
【全数】Ｑ２〔ネット利用状況（Ａ３子供スマホ）〕,,,,,,,,,,,
使っている,28    ,17.9    ,10.7    ,10.7    ,21.4    ,10.7    ,7.1    ,17.9    ,3.6    ,13.07    ,2.2    
使える機種・設定で、使っていない,6    ,-,33.3    ,33.3    ,33.3    ,-,-,-,-,12.00    ,0.9    
使えない機種・設定で、使っていない,16    ,31.3    ,18.8    ,25.0    ,6.3    ,12.5    ,6.3    ,-,-,11.69    ,1.6    
わからない,10    ,20.0    ,20.0    ,30.0    ,-,30.0    ,-,-,-,12.00    ,1.6    
非該当,3381    ,10.5    ,11.4    ,13.5    ,12.2    ,13.7    ,12.1    ,13.0    ,13.5    ,13.63    ,2.3    
【全数】Ｑ２〔ネット利用状況（Ａ４契約切れスマホ）〕,,,,,,,,,,,
使っている,73    ,8.2    ,15.1    ,17.8    ,15.1    ,16.4    ,13.7    ,5.5    ,8.2    ,13.21    ,2.0    
使える機種・設定で、使っていない,12    ,8.3    ,16.7    ,-,8.3    ,-,33.3    ,8.3    ,25.0    ,14.33    ,2.5    
使えない機種・設定で、使っていない,10    ,10.0    ,-,-,20.0    ,30.0    ,-,10.0    ,30.0    ,14.50    ,2.3    
わからない,5    ,-,-,20.0    ,-,60.0    ,20.0    ,-,-,13.80    ,1.1    
非該当,3341    ,10.8    ,11.5    ,13.6    ,12.2    ,13.5    ,11.9    ,13.2    ,13.3    ,13.61    ,2.3    
【全数】Ｑ２〔ネット利用状況（Ｂ１携帯電話）〕,,,,,,,,,,,
使っている,120    ,6.7    ,5.0    ,14.2    ,15.0    ,21.7    ,15.0    ,10.8    ,11.7    ,13.87    ,2.0    
使える機種・設定で、使っていない,128    ,7.0    ,10.2    ,20.3    ,16.4    ,22.7    ,14.8    ,3.1    ,5.5    ,13.22    ,1.8    
使えない機種・設定で、使っていない,120    ,5.0    ,13.3    ,24.2    ,20.8    ,20.0    ,14.2    ,-,2.5    ,12.93    ,1.6    
わからない,24    ,12.5    ,16.7    ,16.7    ,25.0    ,8.3    ,8.3    ,-,12.5    ,12.88    ,2.1    
非該当,3049    ,11.2    ,11.7    ,12.9    ,11.6    ,12.8    ,11.6    ,14.1    ,14.1    ,13.64    ,2.3    
【全数】Ｑ２〔ネット利用状況（Ｂ２子ども向け携帯等）〕,,,,,,,,,,,
使っている,30    ,30.0    ,16.7    ,16.7    ,13.3    ,16.7    ,3.3    ,3.3    ,-,11.93    ,1.8    
使える機種・設定で、使っていない,37    ,29.7    ,13.5    ,27.0    ,16.2    ,10.8    ,2.7    ,-,-,11.73    ,1.5    
使えない機種・設定で、使っていない,214    ,30.4    ,31.8    ,22.9    ,7.9    ,5.1    ,0.5    ,-,1.4    ,11.34    ,1.3    
わからない,26    ,34.6    ,23.1    ,19.2    ,11.5    ,7.7    ,-,3.8    ,-,11.50    ,1.6    
非該当,3134    ,8.7    ,10.0    ,12.8    ,12.5    ,14.3    ,13.0    ,14.2    ,14.5    ,13.82    ,2.2    
【全数】Ｑ２〔ネット利用状況（Ｃ１ノートＰＣ）〕,,,,,,,,,,,
使っている,793    ,6.3    ,8.3    ,13.2    ,11.9    ,14.6    ,14.1    ,14.0    ,17.5    ,14.06    ,2.2    
使える機種・設定で、使っていない,46    ,6.5    ,4.3    ,13.0    ,6.5    ,19.6    ,19.6    ,10.9    ,19.6    ,14.28    ,2.1    
使えない機種・設定で、使っていない,4    ,-,-,25.0    ,-,-,25.0    ,50.0    ,-,14.75    ,1.9    
わからない,3    ,33.3    ,33.3    ,33.3    ,-,-,-,-,-,11.00    ,1.0    
非該当,2595    ,12.1    ,12.6    ,13.8    ,12.6    ,13.3    ,11.1    ,12.6    ,11.9    ,13.46    ,2.3    
【全数】Ｑ２〔ネット利用状況（Ｃ２デスクトップＰＣ）〕,,,,,,,,,,,
使っている,380    ,5.8    ,10.5    ,12.1    ,11.3    ,11.8    ,13.9    ,16.6    ,17.9    ,14.11    ,2.2    
使える機種・設定で、使っていない,25    ,4.0    ,4.0    ,8.0    ,8.0    ,20.0    ,20.0    ,28.0    ,8.0    ,14.48    ,1.8    
使えない機種・設定で、使っていない,2    ,-,-,-,-,-,50.0    ,-,50.0    ,16.00    ,1.4    
わからない,2    ,50.0    ,-,-,-,-,-,50.0    ,-,13.00    ,4.2    
非該当,3032    ,11.3    ,11.7    ,13.9    ,12.5    ,13.9    ,11.6    ,12.4    ,12.7    ,13.54    ,2.3    
【全数】Ｑ２〔ネット利用状況（Ｄ１タブレット）〕,,,,,,,,,,,
使っている,434    ,7.4    ,12.0    ,15.4    ,16.8    ,17.5    ,12.7    ,9.9    ,8.3    ,13.44    ,2.0    
使える機種・設定で、使っていない,32    ,15.6    ,12.5    ,15.6    ,6.3    ,12.5    ,15.6    ,6.3    ,15.6    ,13.38    ,2.4    
使えない機種・設定で、使っていない,5    ,20.0    ,40.0    ,20.0    ,-,-,-,-,20.0    ,12.20    ,2.8    
わからない,12    ,16.7    ,25.0    ,16.7    ,8.3    ,16.7    ,8.3    ,-,8.3    ,12.50    ,2.2    
非該当,2958    ,11.1    ,11.4    ,13.4    ,11.7    ,13.1    ,11.8    ,13.6    ,14.0    ,13.64    ,2.3    
【全数】Ｑ２〔ネット利用状況（Ｄ２学習用タブレット）〕,,,,,,,,,,,
使っている,139    ,7.9    ,14.4    ,10.8    ,26.6    ,22.3    ,10.1    ,7.9    ,-,13.03    ,1.7    
使える機種・設定で、使っていない,33    ,12.1    ,9.1    ,12.1    ,30.3    ,21.2    ,12.1    ,3.0    ,-,12.88    ,1.6    
使えない機種・設定で、使っていない,22    ,18.2    ,40.9    ,27.3    ,4.5    ,4.5    ,4.5    ,-,-,11.50    ,1.3    
わからない,8    ,12.5    ,37.5    ,25.0    ,-,12.5    ,12.5    ,-,-,12.00    ,1.7    
非該当,3239    ,10.7    ,11.2    ,13.7    ,11.6    ,13.3    ,12.1    ,13.4    ,14.1    ,13.66    ,2.3    
【全数】Ｑ２〔ネット利用状況（Ｄ３娯楽用タブレット）〕,,,,,,,,,,,
使っている,6    ,33.3    ,33.3    ,-,16.7    ,16.7    ,-,-,-,11.50    ,1.6    
使える機種・設定で、使っていない,1    ,-,-,-,-,100.0    ,-,-,-,14.00    ,-
使えない機種・設定で、使っていない,2    ,50.0    ,-,50.0    ,-,-,-,-,-,11.00    ,1.4    
わからない,-,-,-,-,-,-,-,-,-,-,-
非該当,3432    ,10.6    ,11.5    ,13.7    ,12.3    ,13.6    ,12.0    ,13.0    ,13.3    ,13.61    ,2.3    
【全数】Ｑ２〔ネット利用状況（Ｅ１携帯音楽プレイヤー）〕,,,,,,,,,,,
使っている,327    ,1.2    ,3.7    ,9.8    ,14.1    ,22.9    ,17.1    ,17.1    ,14.1    ,14.44    ,1.7    
使える機種・設定で、使っていない,162    ,2.5    ,4.9    ,7.4    ,10.5    ,16.7    ,18.5    ,24.1    ,15.4    ,14.63    ,1.8    
使えない機種・設定で、使っていない,328    ,3.0    ,4.3    ,12.2    ,11.3    ,13.7    ,14.6    ,18.6    ,22.3    ,14.58    ,2.0    
わからない,58    ,1.7    ,5.2    ,12.1    ,17.2    ,22.4    ,6.9    ,19.0    ,15.5    ,14.28    ,1.9    
非該当,2566    ,13.6    ,14.0    ,14.8    ,12.2    ,12.1    ,10.6    ,10.9    ,11.8    ,13.30    ,2.3    
【全数】Ｑ２〔ネット利用状況（Ｆ１携帯ゲーム）〕,,,,,,,,,,,
使っている,638    ,11.6    ,17.2    ,18.0    ,16.3    ,13.2    ,7.7    ,8.2    ,7.8    ,12.97    ,2.1    
使える機種・設定で、使っていない,462    ,13.9    ,13.0    ,16.7    ,11.9    ,11.7    ,10.6    ,11.0    ,11.3    ,13.27    ,2.3    
使えない機種・設定で、使っていない,298    ,14.1    ,17.1    ,16.1    ,10.1    ,10.4    ,10.1    ,9.7    ,12.4    ,13.17    ,2.3    
わからない,97    ,11.3    ,12.4    ,18.6    ,18.6    ,13.4    ,10.3    ,9.3    ,6.2    ,13.09    ,2.0    
非該当,1946    ,9.1    ,8.4    ,10.9    ,11.1    ,14.8    ,14.0    ,15.7    ,16.0    ,13.99    ,2.2    
【全数】Ｑ２〔ネット利用状況（Ｆ２据置型ゲーム）〕,,,,,,,,,,,
使っている,266    ,9.4    ,11.7    ,14.3    ,13.5    ,16.5    ,10.9    ,13.2    ,10.5    ,13.54    ,2.2    
使える機種・設定で、使っていない,327    ,12.5    ,13.1    ,18.3    ,12.8    ,13.5    ,10.4    ,10.1    ,9.2    ,13.19    ,2.2    
使えない機種・設定で、使っていない,205    ,13.7    ,17.1    ,21.0    ,12.7    ,7.8    ,12.7    ,8.3    ,6.8    ,12.89    ,2.1    
わからない,93    ,14.0    ,18.3    ,10.8    ,17.2    ,15.1    ,7.5    ,9.7    ,7.5    ,13.00    ,2.2    
非該当,2550    ,10.2    ,10.6    ,12.5    ,11.9    ,13.8    ,12.4    ,13.8    ,14.8    ,13.75    ,2.3    
【全数】Ｑ２〔ネット利用状況（Ｇ１ネットテレビ）〕,,,,,,,,,,,
使っている,58    ,1.7    ,8.6    ,15.5    ,15.5    ,15.5    ,19.0    ,12.1    ,12.1    ,14.00    ,1.9    
使える機種・設定で、使っていない,44    ,11.4    ,6.8    ,6.8    ,11.4    ,20.5    ,9.1    ,27.3    ,6.8    ,13.93    ,2.2    
使えない機種・設定で、使っていない,5    ,20.0    ,-,20.0    ,-,20.0    ,-,20.0    ,20.0    ,13.80    ,2.9    
わからない,7    ,14.3    ,14.3    ,28.6    ,-,14.3    ,-,14.3    ,14.3    ,13.14    ,2.6    
非該当,3327    ,10.8    ,11.7    ,13.7    ,12.3    ,13.5    ,11.9    ,12.8    ,13.3    ,13.60    ,2.3    
Ｑ３〔ネット利用項目（Ａ１スマホ～Ｇ１インターネット接続テレビ計）〕,,,,,,,,,,,
コミニュケーション（計）,1732    ,2.2    ,3.8    ,6.6    ,11.1    ,15.0    ,16.3    ,22.1    ,22.9    ,14.85    ,1.9    
ニュース（計）,638    ,1.7    ,3.0    ,6.3    ,9.7    ,11.9    ,15.8    ,25.4    ,26.2    ,15.07    ,1.8    
情報検索（計）,1626    ,4.4    ,6.0    ,10.5    ,11.7    ,14.6    ,13.7    ,18.9    ,20.2    ,14.44    ,2.1    
地図・ナビゲーション（計）,701    ,1.1    ,1.7    ,3.7    ,8.6    ,12.8    ,17.0    ,26.8    ,28.2    ,15.30    ,1.6    
音楽視聴（計）,1607    ,2.1    ,3.3    ,8.6    ,11.6    ,16.8    ,16.3    ,20.7    ,20.6    ,14.72    ,1.8    
動画視聴（計）,1804    ,3.9    ,6.7    ,10.5    ,11.5    ,15.0    ,14.9    ,18.5    ,19.0    ,14.41    ,2.0    
電子書籍（計）,303    ,-,2.3    ,6.6    ,8.3    ,16.8    ,17.2    ,24.8    ,24.1    ,15.11    ,1.6    
ゲーム（計）,1856    ,6.4    ,9.0    ,11.6    ,12.3    ,13.8    ,13.5    ,17.3    ,15.9    ,14.08    ,2.2    
ショッピング・オークション（計）,299    ,2.0    ,3.3    ,4.7    ,5.7    ,8.7    ,16.1    ,24.7    ,34.8    ,15.37    ,1.8    
その他（計）,185    ,8.6    ,9.2    ,12.4    ,15.1    ,15.1    ,11.9    ,16.8    ,10.8    ,13.76    ,2.1    
わからない（計）,67    ,7.5    ,11.9    ,22.4    ,13.4    ,13.4    ,9.0    ,14.9    ,7.5    ,13.37    ,2.1    
Ｑ３〔ネット利用項目（Ａ１スマホ／ＭＡ）〕,,,,,,,,,,,
コミニュケーション,1292    ,0.6    ,1.3    ,4.1    ,8.7    ,11.8    ,17.0    ,27.7    ,28.8    ,15.36    ,1.6    
ニュース,431    ,0.5    ,1.2    ,3.0    ,5.6    ,9.3    ,15.8    ,31.1    ,33.6    ,15.62    ,1.5    
情報検索,920    ,0.5    ,1.8    ,4.1    ,7.0    ,12.2    ,15.5    ,27.7    ,31.1    ,15.41    ,1.6    
地図・ナビゲーション,548    ,0.4    ,0.7    ,2.2    ,4.9    ,10.2    ,16.6    ,31.4    ,33.6    ,15.67    ,1.4    
音楽視聴,1052    ,0.8    ,1.6    ,4.4    ,8.2    ,12.6    ,16.8    ,27.6    ,28.0    ,15.31    ,1.6    
動画視聴,1068    ,0.8    ,2.6    ,4.4    ,8.0    ,12.5    ,16.9    ,27.3    ,27.3    ,15.26    ,1.7    
電子書籍,218    ,-,0.9    ,3.2    ,6.4    ,12.4    ,15.6    ,31.2    ,30.3    ,15.53    ,1.4    
ゲーム,1054    ,1.5    ,2.9    ,4.9    ,9.3    ,11.6    ,16.6    ,27.5    ,25.6    ,15.14    ,1.8    
ショッピング・オークション,177    ,-,0.6    ,2.8    ,1.7    ,2.8    ,15.8    ,32.8    ,43.5    ,16.03    ,1.2    
その他,39    ,-,-,2.6    ,10.3    ,10.3    ,15.4    ,35.9    ,25.6    ,15.49    ,1.4    
わからない,3    ,-,-,-,-,33.3    ,-,-,66.7    ,16.00    ,1.7    
Ｑ３〔ネット利用項目（Ａ２格安スマホ／ＭＡ）〕,,,,,,,,,,,
コミニュケーション,14    ,-,7.1    ,14.3    ,14.3    ,28.6    ,21.4    ,7.1    ,7.1    ,13.93    ,1.6    
ニュース,6    ,-,-,16.7    ,33.3    ,16.7    ,-,33.3    ,-,14.00    ,1.7    
情報検索,9    ,-,-,22.2    ,22.2    ,22.2    ,-,22.2    ,11.1    ,14.11    ,1.8    
地図・ナビゲーション,6    ,-,-,-,33.3    ,16.7    ,16.7    ,16.7    ,16.7    ,14.67    ,1.6    
音楽視聴,11    ,-,-,18.2    ,18.2    ,9.1    ,27.3    ,18.2    ,9.1    ,14.36    ,1.7    
動画視聴,11    ,-,-,18.2    ,27.3    ,27.3    ,18.2    ,-,9.1    ,13.82    ,1.5    
電子書籍,2    ,-,-,-,-,-,50.0    ,-,50.0    ,16.00    ,1.4    
ゲーム,14    ,-,7.1    ,14.3    ,14.3    ,14.3    ,28.6    ,14.3    ,7.1    ,14.14    ,1.7    
ショッピング・オークション,1    ,-,-,-,-,-,-,-,100.0    ,17.00    ,-
その他,1    ,-,-,-,-,100.0    ,-,-,-,14.00    ,-
わからない,-,-,-,-,-,-,-,-,-,-,-
Ｑ３〔ネット利用項目（Ａ３子供スマホ／ＭＡ）〕,,,,,,,,,,,
コミニュケーション,17    ,11.8    ,17.6    ,17.6    ,11.8    ,5.9    ,11.8    ,17.6    ,5.9    ,13.18    ,2.3    
ニュース,2    ,-,-,-,50.0    ,-,-,50.0    ,-,14.50    ,2.1    
情報検索,12    ,16.7    ,-,16.7    ,16.7    ,16.7    ,8.3    ,25.0    ,-,13.42    ,2.2    
地図・ナビゲーション,6    ,-,-,16.7    ,16.7    ,16.7    ,16.7    ,33.3    ,-,14.33    ,1.6    
音楽視聴,9    ,11.1    ,-,11.1    ,22.2    ,22.2    ,11.1    ,22.2    ,-,13.67    ,1.9    
動画視聴,10    ,-,-,10.0    ,20.0    ,20.0    ,10.0    ,30.0    ,10.0    ,14.60    ,1.6    
電子書籍,1    ,-,-,-,-,100.0    ,-,-,-,14.00    ,-
ゲーム,12    ,25.0    ,-,16.7    ,16.7    ,16.7    ,8.3    ,16.7    ,-,12.92    ,2.2    
ショッピング・オークション,-,-,-,-,-,-,-,-,-,-,-
その他,3    ,33.3    ,-,-,66.7    ,-,-,-,-,12.00    ,1.7    
わからない,3    ,33.3    ,-,-,33.3    ,-,-,33.3    ,-,13.00    ,3.0    
Ｑ３〔ネット利用項目（Ａ４契約切れスマホ／ＭＡ）〕,,,,,,,,,,,
コミニュケーション,31    ,-,12.9    ,19.4    ,19.4    ,16.1    ,16.1    ,6.5    ,9.7    ,13.61    ,1.8    
ニュース,11    ,-,9.1    ,18.2    ,27.3    ,9.1    ,18.2    ,9.1    ,9.1    ,13.73    ,1.8    
情報検索,33    ,-,9.1    ,15.2    ,21.2    ,18.2    ,18.2    ,9.1    ,9.1    ,13.85    ,1.8    
地図・ナビゲーション,7    ,-,-,-,42.9    ,28.6    ,-,14.3    ,14.3    ,14.29    ,1.6    
音楽視聴,33    ,6.1    ,9.1    ,18.2    ,18.2    ,21.2    ,15.2    ,3.0    ,9.1    ,13.42    ,1.9    
動画視聴,43    ,4.7    ,14.0    ,11.6    ,16.3    ,20.9    ,18.6    ,4.7    ,9.3    ,13.56    ,1.9    
電子書籍,3    ,-,-,-,33.3    ,33.3    ,-,33.3    ,-,14.33    ,1.5    
ゲーム,50    ,10.0    ,18.0    ,18.0    ,14.0    ,14.0    ,16.0    ,6.0    ,4.0    ,12.96    ,2.0    
ショッピング・オークション,4    ,-,-,-,-,25.0    ,-,50.0    ,25.0    ,15.75    ,1.3    
その他,1    ,-,-,-,-,-,-,-,100.0    ,17.00    ,-
わからない,1    ,100.0    ,-,-,-,-,-,-,-,10.00    ,-
Ｑ３〔ネット利用項目（Ｂ１携帯電話／ＭＡ）〕,,,,,,,,,,,
コミニュケーション,109    ,6.4    ,5.5    ,13.8    ,14.7    ,21.1    ,15.6    ,11.0    ,11.9    ,13.89    ,2.0    
ニュース,11    ,9.1    ,-,9.1    ,27.3    ,9.1    ,9.1    ,18.2    ,18.2    ,14.18    ,2.2    
情報検索,20    ,5.0    ,-,10.0    ,15.0    ,5.0    ,25.0    ,15.0    ,25.0    ,14.75    ,2.0    
地図・ナビゲーション,7    ,-,-,-,28.6    ,14.3    ,42.9    ,-,14.3    ,14.57    ,1.4    
音楽視聴,16    ,6.3    ,-,12.5    ,18.8    ,12.5    ,18.8    ,12.5    ,18.8    ,14.31    ,2.1    
動画視聴,9    ,11.1    ,-,11.1    ,-,22.2    ,11.1    ,22.2    ,22.2    ,14.56    ,2.4    
電子書籍,3    ,-,-,-,-,-,33.3    ,-,66.7    ,16.33    ,1.2    
ゲーム,14    ,14.3    ,-,28.6    ,21.4    ,14.3    ,14.3    ,-,7.1    ,13.00    ,1.9    
ショッピング・オークション,2    ,-,-,50.0    ,-,-,-,-,50.0    ,14.50    ,3.5    
その他,5    ,-,-,20.0    ,20.0    ,20.0    ,20.0    ,20.0    ,-,14.00    ,1.6    
わからない,2    ,-,-,-,-,100.0    ,-,-,-,14.00    ,-
Ｑ３〔ネット利用項目（Ｂ２子ども向け携帯等／ＭＡ）〕,,,,,,,,,,,
コミニュケーション,19    ,31.6    ,15.8    ,15.8    ,21.1    ,15.8    ,-,-,-,11.74    ,1.5    
ニュース,1    ,-,-,-,-,100.0    ,-,-,-,14.00    ,-
情報検索,5    ,-,20.0    ,-,-,40.0    ,20.0    ,20.0    ,-,14.00    ,1.9    
地図・ナビゲーション,-,-,-,-,-,-,-,-,-,-,-
音楽視聴,3    ,-,-,33.3    ,-,66.7    ,-,-,-,13.33    ,1.2    
動画視聴,2    ,-,-,50.0    ,-,50.0    ,-,-,-,13.00    ,1.4    
電子書籍,1    ,-,-,-,-,-,100.0    ,-,-,15.00    ,-
ゲーム,4    ,25.0    ,25.0    ,-,-,50.0    ,-,-,-,12.25    ,2.1    
ショッピング・オークション,-,-,-,-,-,-,-,-,-,-,-
その他,1    ,100.0    ,-,-,-,-,-,-,-,10.00    ,-
わからない,3    ,33.3    ,33.3    ,33.3    ,-,-,-,-,-,11.00    ,1.0    
Ｑ３〔ネット利用項目（Ｃ１ノートＰＣ／ＭＡ）〕,,,,,,,,,,,
コミニュケーション,176    ,1.7    ,5.1    ,8.0    ,9.1    ,18.2    ,18.2    ,20.5    ,19.3    ,14.70    ,1.8    
ニュース,163    ,2.5    ,3.1    ,7.4    ,11.0    ,16.0    ,16.6    ,20.2    ,23.3    ,14.82    ,1.9    
情報検索,529    ,5.5    ,7.4    ,12.9    ,12.1    ,14.9    ,13.2    ,14.4    ,19.7    ,14.19    ,2.2    
地図・ナビゲーション,84    ,1.2    ,2.4    ,4.8    ,9.5    ,11.9    ,19.0    ,23.8    ,27.4    ,15.18    ,1.7    
音楽視聴,291    ,2.7    ,4.8    ,12.0    ,11.0    ,17.2    ,14.4    ,18.9    ,18.9    ,14.48    ,2.0    
動画視聴,482    ,4.8    ,8.3    ,14.1    ,11.8    ,15.4    ,13.1    ,15.1    ,17.4    ,14.12    ,2.1    
電子書籍,30    ,-,3.3    ,3.3    ,10.0    ,23.3    ,23.3    ,23.3    ,13.3    ,14.83    ,1.5    
ゲーム,224    ,10.7    ,12.1    ,15.6    ,14.3    ,14.3    ,10.7    ,12.9    ,9.4    ,13.40    ,2.2    
ショッピング・オークション,80    ,1.3    ,1.3    ,2.5    ,7.5    ,12.5    ,22.5    ,15.0    ,37.5    ,15.44    ,1.6    
その他,51    ,7.8    ,5.9    ,17.6    ,11.8    ,9.8    ,17.6    ,11.8    ,17.6    ,13.98    ,2.2    
わからない,10    ,10.0    ,20.0    ,20.0    ,-,20.0    ,10.0    ,10.0    ,10.0    ,13.20    ,2.3    
Ｑ３〔ネット利用項目（Ｃ２デスクトップＰＣ／ＭＡ）〕,,,,,,,,,,,
コミニュケーション,67    ,1.5    ,3.0    ,7.5    ,7.5    ,17.9    ,17.9    ,28.4    ,16.4    ,14.87    ,1.7    
ニュース,66    ,1.5    ,4.5    ,6.1    ,7.6    ,6.1    ,18.2    ,27.3    ,28.8    ,15.20    ,1.9    
情報検索,254    ,7.1    ,10.2    ,11.0    ,10.6    ,12.2    ,13.8    ,16.5    ,18.5    ,14.11    ,2.3    
地図・ナビゲーション,39    ,-,2.6    ,10.3    ,23.1    ,10.3    ,15.4    ,15.4    ,23.1    ,14.64    ,1.8    
音楽視聴,130    ,2.3    ,3.8    ,10.0    ,12.3    ,16.9    ,14.6    ,20.8    ,19.2    ,14.61    ,1.9    
動画視聴,219    ,2.7    ,8.7    ,12.3    ,10.0    ,11.9    ,16.9    ,18.3    ,19.2    ,14.39    ,2.1    
電子書籍,15    ,-,-,13.3    ,20.0    ,20.0    ,6.7    ,26.7    ,13.3    ,14.53    ,1.7    
ゲーム,117    ,6.0    ,12.8    ,16.2    ,12.0    ,14.5    ,11.1    ,15.4    ,12.0    ,13.71    ,2.2    
ショッピング・オークション,44    ,-,2.3    ,-,9.1    ,18.2    ,20.5    ,22.7    ,27.3    ,15.32    ,1.5    
その他,28    ,7.1    ,10.7    ,10.7    ,17.9    ,10.7    ,3.6    ,25.0    ,14.3    ,13.96    ,2.3    
わからない,10    ,-,10.0    ,30.0    ,20.0    ,-,10.0    ,10.0    ,20.0    ,13.80    ,2.3    
Ｑ３〔ネット利用項目（Ｄ１タブレット／ＭＡ）〕,,,,,,,,,,,
コミニュケーション,123    ,5.7    ,5.7    ,4.9    ,21.1    ,26.8    ,15.4    ,9.8    ,10.6    ,13.96    ,1.8    
ニュース,71    ,4.2    ,4.2    ,8.5    ,15.5    ,22.5    ,19.7    ,12.7    ,12.7    ,14.21    ,1.8    
情報検索,247    ,5.7    ,10.5    ,15.0    ,17.4    ,21.1    ,13.0    ,8.1    ,9.3    ,13.55    ,1.9    
地図・ナビゲーション,62    ,6.5    ,4.8    ,9.7    ,11.3    ,27.4    ,21.0    ,8.1    ,11.3    ,14.00    ,1.9    
音楽視聴,177    ,6.2    ,5.6    ,14.7    ,18.1    ,22.0    ,14.1    ,9.6    ,9.6    ,13.73    ,1.9    
動画視聴,278    ,8.6    ,9.0    ,15.1    ,16.9    ,19.1    ,14.7    ,8.3    ,8.3    ,13.47    ,2.0    
電子書籍,37    ,-,2.7    ,13.5    ,10.8    ,27.0    ,16.2    ,16.2    ,13.5    ,14.43    ,1.7    
ゲーム,251    ,10.0    ,13.9    ,17.1    ,14.7    ,18.7    ,12.4    ,6.4    ,6.8    ,13.15    ,2.0    
ショッピング・オークション,22    ,4.5    ,13.6    ,-,9.1    ,18.2    ,18.2    ,18.2    ,18.2    ,14.41    ,2.2    
その他,15    ,-,6.7    ,20.0    ,6.7    ,20.0    ,6.7    ,40.0    ,-,14.20    ,1.8    
わからない,6    ,-,16.7    ,50.0    ,16.7    ,-,-,16.7    ,-,12.67    ,1.8    
Ｑ３〔ネット利用項目（Ｄ２学習用タブレット／ＭＡ）〕,,,,,,,,,,,
コミニュケーション,23    ,-,8.7    ,-,39.1    ,34.8    ,17.4    ,-,-,13.52    ,1.1    
ニュース,13    ,7.7    ,23.1    ,7.7    ,15.4    ,15.4    ,7.7    ,23.1    ,-,13.23    ,2.1    
情報検索,64    ,6.3    ,4.7    ,9.4    ,21.9    ,32.8    ,12.5    ,12.5    ,-,13.58    ,1.6    
地図・ナビゲーション,9    ,-,22.2    ,11.1    ,22.2    ,22.2    ,11.1    ,11.1    ,-,13.22    ,1.7    
音楽視聴,22    ,-,4.5    ,4.5    ,27.3    ,22.7    ,31.8    ,9.1    ,-,14.00    ,1.3    
動画視聴,47    ,4.3    ,8.5    ,8.5    ,27.7    ,27.7    ,14.9    ,8.5    ,-,13.45    ,1.5    
電子書籍,10    ,-,30.0    ,10.0    ,10.0    ,20.0    ,30.0    ,-,-,13.10    ,1.7    
ゲーム,19    ,15.8    ,36.8    ,5.3    ,26.3    ,10.5    ,5.3    ,-,-,11.95    ,1.5    
ショッピング・オークション,1    ,-,-,-,-,-,100.0    ,-,-,15.00    ,-
その他,49    ,18.4    ,16.3    ,14.3    ,24.5    ,18.4    ,4.1    ,4.1    ,-,12.37    ,1.7    
わからない,4    ,-,25.0    ,-,50.0    ,-,-,25.0    ,-,13.25    ,2.1    
Ｑ３〔ネット利用項目（Ｄ３娯楽用タブレット／ＭＡ）〕,,,,,,,,,,,
コミニュケーション,1    ,100.0    ,-,-,-,-,-,-,-,10.00    ,-
ニュース,-,-,-,-,-,-,-,-,-,-,-
情報検索,3    ,33.3    ,33.3    ,-,-,33.3    ,-,-,-,11.67    ,2.1    
地図・ナビゲーション,1    ,100.0    ,-,-,-,-,-,-,-,10.00    ,-
音楽視聴,1    ,-,100.0    ,-,-,-,-,-,-,11.00    ,-
