,,,,,,,,
＜全員に＞,,,,,,,,
Ｆ１・Ｆ３〔性・学校種別〕,,,,,,,,
,,,,,,,,
,,,,,,,,
,青少年分析軸,,,,,,,
,総数,小学生男子,女子,中学生男子,女子,高校生男子,女子,その他
＊＊【　総　数　】＊＊,3441    ,15.5    ,15.9    ,19.0    ,19.6    ,14.3    ,15.0    ,0.7    
【全数】Ｑ２〔ネット利用状況（Ｇ１ネットテレビ）〕,,,,,,,,
使っている,58    ,6.9    ,12.1    ,29.3    ,22.4    ,10.3    ,19.0    ,-
使える機種・設定で、使っていない,44    ,15.9    ,6.8    ,22.7    ,18.2    ,9.1    ,27.3    ,-
使えない機種・設定で、使っていない,5    ,-,40.0    ,20.0    ,-,-,40.0    ,-
わからない,7    ,28.6    ,14.3    ,14.3    ,14.3    ,-,28.6    ,-
非該当,3327    ,15.7    ,16.0    ,18.8    ,19.6    ,14.5    ,14.7    ,0.8    
Ｑ３〔ネット利用項目（Ａ１スマホ～Ｇ１インターネット接続テレビ計）〕,,,,,,,,
コミニュケーション（計）,1732    ,3.4    ,6.1    ,16.4    ,23.0    ,23.4    ,26.6    ,1.2    
ニュース（計）,638    ,4.4    ,3.8    ,18.2    ,15.7    ,30.4    ,26.8    ,0.8    
情報検索（計）,1626    ,8.6    ,8.4    ,18.1    ,20.8    ,19.9    ,23.6    ,0.6    
地図・ナビゲーション（計）,701    ,2.6    ,2.4    ,16.0    ,17.0    ,30.4    ,30.1    ,1.6    
音楽視聴（計）,1607    ,3.7    ,6.5    ,18.7    ,24.1    ,21.0    ,24.8    ,1.1    
動画視聴（計）,1804    ,9.4    ,7.6    ,19.3    ,21.0    ,20.0    ,22.0    ,0.8    
電子書籍（計）,303    ,2.0    ,3.6    ,15.8    ,25.1    ,24.8    ,27.4    ,1.3    
ゲーム（計）,1856    ,12.5    ,10.2    ,21.9    ,17.1    ,20.2    ,17.1    ,0.9    
ショッピング・オークション（計）,299    ,4.0    ,4.7    ,14.7    ,12.0    ,26.1    ,35.1    ,3.3    
その他（計）,185    ,15.1    ,12.4    ,16.8    ,24.9    ,10.3    ,20.0    ,0.5    
わからない（計）,67    ,19.4    ,16.4    ,20.9    ,17.9    ,9.0    ,16.4    ,-
Ｑ３〔ネット利用項目（Ａ１スマホ／ＭＡ）〕,,,,,,,,
コミニュケーション,1292    ,0.8    ,2.9    ,13.0    ,19.0    ,29.4    ,33.4    ,1.5    
ニュース,431    ,1.2    ,1.4    ,11.8    ,13.0    ,39.0    ,32.5    ,1.2    
情報検索,920    ,2.2    ,2.0    ,12.5    ,17.2    ,29.6    ,35.7    ,1.0    
地図・ナビゲーション,548    ,1.3    ,0.7    ,12.0    ,13.5    ,35.4    ,35.0    ,2.0    
音楽視聴,1052    ,1.3    ,2.9    ,13.9    ,19.0    ,28.0    ,33.4    ,1.5    
動画視聴,1068    ,2.9    ,2.3    ,14.5    ,18.1    ,29.8    ,31.1    ,1.3    
電子書籍,218    ,0.5    ,1.4    ,10.1    ,20.2    ,30.7    ,35.3    ,1.8    
ゲーム,1054    ,3.2    ,3.4    ,16.6    ,16.1    ,32.3    ,27.0    ,1.3    
ショッピング・オークション,177    ,1.1    ,0.6    ,10.2    ,5.1    ,35.0    ,42.9    ,5.1    
その他,39    ,-,-,20.5    ,12.8    ,20.5    ,46.2    ,-
わからない,3    ,-,-,-,33.3    ,33.3    ,33.3    ,-
Ｑ３〔ネット利用項目（Ａ２格安スマホ／ＭＡ）〕,,,,,,,,
コミニュケーション,14    ,14.3    ,7.1    ,14.3    ,42.9    ,14.3    ,7.1    ,-
ニュース,6    ,-,16.7    ,16.7    ,33.3    ,16.7    ,16.7    ,-
情報検索,9    ,11.1    ,11.1    ,11.1    ,33.3    ,22.2    ,11.1    ,-
地図・ナビゲーション,6    ,-,-,16.7    ,50.0    ,16.7    ,16.7    ,-
音楽視聴,11    ,9.1    ,9.1    ,9.1    ,36.4    ,18.2    ,9.1    ,9.1    
動画視聴,11    ,9.1    ,9.1    ,27.3    ,45.5    ,9.1    ,-,-
電子書籍,2    ,-,-,-,50.0    ,50.0    ,-,-
ゲーム,14    ,14.3    ,7.1    ,14.3    ,35.7    ,14.3    ,7.1    ,7.1    
ショッピング・オークション,1    ,-,-,-,-,100.0    ,-,-
その他,1    ,-,-,-,100.0    ,-,-,-
わからない,-,-,-,-,-,-,-,-
Ｑ３〔ネット利用項目（Ａ３子供スマホ／ＭＡ）〕,,,,,,,,
コミニュケーション,17    ,5.9    ,35.3    ,5.9    ,17.6    ,17.6    ,17.6    ,-
ニュース,2    ,-,-,50.0    ,-,-,50.0    ,-
情報検索,12    ,-,33.3    ,8.3    ,25.0    ,8.3    ,25.0    ,-
地図・ナビゲーション,6    ,-,16.7    ,16.7    ,16.7    ,16.7    ,33.3    ,-
音楽視聴,9    ,-,11.1    ,11.1    ,44.4    ,22.2    ,11.1    ,-
動画視聴,10    ,-,10.0    ,10.0    ,30.0    ,20.0    ,30.0    ,-
電子書籍,1    ,-,-,-,100.0    ,-,-,-
ゲーム,12    ,-,41.7    ,-,33.3    ,8.3    ,16.7    ,-
ショッピング・オークション,-,-,-,-,-,-,-,-
その他,3    ,33.3    ,-,-,66.7    ,-,-,-
わからない,3    ,33.3    ,-,33.3    ,-,-,33.3    ,-
Ｑ３〔ネット利用項目（Ａ４契約切れスマホ／ＭＡ）〕,,,,,,,,
コミニュケーション,31    ,9.7    ,12.9    ,25.8    ,35.5    ,6.5    ,9.7    ,-
ニュース,11    ,9.1    ,9.1    ,27.3    ,36.4    ,9.1    ,9.1    ,-
情報検索,33    ,12.1    ,9.1    ,30.3    ,30.3    ,9.1    ,9.1    ,-
地図・ナビゲーション,7    ,-,-,42.9    ,28.6    ,-,28.6    ,-
音楽視聴,33    ,9.1    ,18.2    ,30.3    ,30.3    ,3.0    ,9.1    ,-
動画視聴,43    ,14.0    ,14.0    ,32.6    ,25.6    ,4.7    ,9.3    ,-
電子書籍,3    ,-,-,33.3    ,33.3    ,-,33.3    ,-
ゲーム,50    ,22.0    ,22.0    ,28.0    ,18.0    ,6.0    ,4.0    ,-
ショッピング・オークション,4    ,-,-,-,25.0    ,75.0    ,-,-
その他,1    ,-,-,-,-,-,100.0    ,-
わからない,1    ,100.0    ,-,-,-,-,-,-
Ｑ３〔ネット利用項目（Ｂ１携帯電話／ＭＡ）〕,,,,,,,,
コミニュケーション,109    ,5.5    ,13.8    ,13.8    ,41.3    ,11.0    ,13.8    ,0.9    
ニュース,11    ,9.1    ,-,27.3    ,18.2    ,9.1    ,36.4    ,-
情報検索,20    ,10.0    ,5.0    ,-,40.0    ,15.0    ,30.0    ,-
地図・ナビゲーション,7    ,-,-,28.6    ,28.6    ,-,42.9    ,-
音楽視聴,16    ,12.5    ,6.3    ,12.5    ,31.3    ,6.3    ,31.3    ,-
動画視聴,9    ,22.2    ,-,-,33.3    ,22.2    ,22.2    ,-
電子書籍,3    ,-,-,-,33.3    ,-,66.7    ,-
ゲーム,14    ,28.6    ,7.1    ,21.4    ,35.7    ,-,7.1    ,-
ショッピング・オークション,2    ,50.0    ,-,-,-,-,50.0    ,-
その他,5    ,-,20.0    ,-,60.0    ,-,20.0    ,-
わからない,2    ,-,-,50.0    ,50.0    ,-,-,-
Ｑ３〔ネット利用項目（Ｂ２子ども向け携帯等／ＭＡ）〕,,,,,,,,
コミニュケーション,19    ,21.1    ,36.8    ,21.1    ,21.1    ,-,-,-
ニュース,1    ,-,-,100.0    ,-,-,-,-
情報検索,5    ,-,20.0    ,60.0    ,-,-,20.0    ,-
地図・ナビゲーション,-,-,-,-,-,-,-,-
音楽視聴,3    ,-,33.3    ,66.7    ,-,-,-,-
動画視聴,2    ,-,50.0    ,50.0    ,-,-,-,-
電子書籍,1    ,-,-,100.0    ,-,-,-,-
ゲーム,4    ,25.0    ,25.0    ,50.0    ,-,-,-,-
ショッピング・オークション,-,-,-,-,-,-,-,-
その他,1    ,100.0    ,-,-,-,-,-,-
わからない,3    ,66.7    ,33.3    ,-,-,-,-,-
Ｑ３〔ネット利用項目（Ｃ１ノートＰＣ／ＭＡ）〕,,,,,,,,
コミニュケーション,176    ,4.5    ,8.5    ,22.2    ,18.8    ,19.3    ,26.1    ,0.6    
ニュース,163    ,6.1    ,4.9    ,24.5    ,14.7    ,27.0    ,22.1    ,0.6    
情報検索,529    ,11.3    ,9.8    ,20.4    ,20.2    ,16.8    ,21.2    ,0.2    
地図・ナビゲーション,84    ,3.6    ,4.8    ,14.3    ,15.5    ,25.0    ,35.7    ,1.2    
音楽視聴,291    ,5.8    ,10.0    ,18.9    ,24.1    ,16.8    ,24.1    ,0.3    
動画視聴,482    ,13.7    ,9.1    ,20.1    ,21.2    ,15.1    ,20.5    ,0.2    
電子書籍,30    ,6.7    ,-,26.7    ,26.7    ,23.3    ,16.7    ,-
ゲーム,224    ,21.4    ,12.5    ,23.2    ,17.0    ,13.4    ,12.5    ,-
ショッピング・オークション,80    ,1.3    ,3.8    ,18.8    ,17.5    ,20.0    ,38.8    ,-
その他,51    ,15.7    ,15.7    ,19.6    ,13.7    ,13.7    ,21.6    ,-
わからない,10    ,-,30.0    ,10.0    ,30.0    ,-,30.0    ,-
Ｑ３〔ネット利用項目（Ｃ２デスクトップＰＣ／ＭＡ）〕,,,,,,,,
コミニュケーション,67    ,1.5    ,4.5    ,23.9    ,19.4    ,22.4    ,26.9    ,1.5    
ニュース,66    ,6.1    ,1.5    ,13.6    ,13.6    ,36.4    ,28.8    ,-
情報検索,254    ,10.2    ,12.6    ,18.5    ,17.7    ,16.1    ,24.0    ,0.8    
地図・ナビゲーション,39    ,-,2.6    ,28.2    ,23.1    ,23.1    ,23.1    ,-
音楽視聴,130    ,3.8    ,6.2    ,18.5    ,26.9    ,15.4    ,28.5    ,0.8    
動画視聴,219    ,11.0    ,6.4    ,19.2    ,19.6    ,16.4    ,26.5    ,0.9    
電子書籍,15    ,-,6.7    ,20.0    ,33.3    ,20.0    ,20.0    ,-
ゲーム,117    ,14.5    ,13.7    ,22.2    ,17.9    ,14.5    ,16.2    ,0.9    
ショッピング・オークション,44    ,-,2.3    ,27.3    ,15.9    ,20.5    ,31.8    ,2.3    
その他,28    ,14.3    ,14.3    ,14.3    ,17.9    ,10.7    ,28.6    ,-
わからない,10    ,20.0    ,-,30.0    ,20.0    ,20.0    ,10.0    ,-
Ｑ３〔ネット利用項目（Ｄ１タブレット／ＭＡ）〕,,,,,,,,
コミニュケーション,123    ,4.9    ,8.9    ,30.9    ,32.5    ,12.2    ,9.8    ,0.8    
ニュース,71    ,12.7    ,4.2    ,29.6    ,25.4    ,16.9    ,11.3    ,-
情報検索,247    ,14.6    ,12.1    ,24.7    ,27.9    ,10.5    ,9.7    ,0.4    
地図・ナビゲーション,62    ,11.3    ,8.1    ,33.9    ,24.2    ,12.9    ,8.1    ,1.6    
音楽視聴,177    ,10.7    ,12.4    ,25.4    ,29.9    ,11.9    ,9.0    ,0.6    
動画視聴,278    ,15.1    ,12.9    ,27.3    ,25.2    ,10.1    ,9.0    ,0.4    
電子書籍,37    ,-,10.8    ,35.1    ,24.3    ,13.5    ,16.2    ,-
ゲーム,251    ,22.3    ,14.3    ,29.5    ,18.7    ,9.6    ,5.2    ,0.4    
ショッピング・オークション,22    ,4.5    ,13.6    ,27.3    ,18.2    ,22.7    ,13.6    ,-
その他,15    ,6.7    ,20.0    ,-,33.3    ,13.3    ,26.7    ,-
わからない,6    ,50.0    ,-,16.7    ,16.7    ,-,16.7    ,-
Ｑ３〔ネット利用項目（Ｄ２学習用タブレット／ＭＡ）〕,,,,,,,,
コミニュケーション,23    ,4.3    ,4.3    ,34.8    ,56.5    ,-,-,-
ニュース,13    ,23.1    ,7.7    ,15.4    ,30.8    ,7.7    ,15.4    ,-
情報検索,64    ,6.3    ,6.3    ,35.9    ,35.9    ,6.3    ,9.4    ,-
地図・ナビゲーション,9    ,11.1    ,11.1    ,44.4    ,22.2    ,-,11.1    ,-
音楽視聴,22    ,-,4.5    ,13.6    ,63.6    ,9.1    ,9.1    ,-
動画視聴,47    ,4.3    ,8.5    ,34.0    ,40.4    ,8.5    ,4.3    ,-
電子書籍,10    ,10.0    ,20.0    ,50.0    ,20.0    ,-,-,-
ゲーム,19    ,21.1    ,31.6    ,26.3    ,15.8    ,5.3    ,-,-
ショッピング・オークション,1    ,-,-,-,-,-,100.0    ,-
その他,49    ,20.4    ,20.4    ,26.5    ,26.5    ,4.1    ,2.0    ,-
わからない,4    ,-,25.0    ,25.0    ,25.0    ,-,25.0    ,-
Ｑ３〔ネット利用項目（Ｄ３娯楽用タブレット／ＭＡ）〕,,,,,,,,
コミニュケーション,1    ,100.0    ,-,-,-,-,-,-
ニュース,-,-,-,-,-,-,-,-
情報検索,3    ,66.7    ,-,-,33.3    ,-,-,-
地図・ナビゲーション,1    ,100.0    ,-,-,-,-,-,-
音楽視聴,1    ,100.0    ,-,-,-,-,-,-
動画視聴,4    ,50.0    ,-,25.0    ,25.0    ,-,-,-
電子書籍,-,-,-,-,-,-,-,-
ゲーム,1    ,-,-,100.0    ,-,-,-,-
ショッピング・オークション,-,-,-,-,-,-,-,-
その他,-,-,-,-,-,-,-,-
わからない,-,-,-,-,-,-,-,-
Ｑ３〔ネット利用項目（Ｅ１携帯音楽プレイヤー／ＭＡ）〕,,,,,,,,
コミニュケーション,104    ,1.9    ,3.8    ,28.8    ,38.5    ,17.3    ,8.7    ,1.0    
ニュース,38    ,-,7.9    ,34.2    ,23.7    ,26.3    ,7.9    ,-
情報検索,94    ,3.2    ,8.5    ,33.0    ,28.7    ,14.9    ,11.7    ,-
地図・ナビゲーション,32    ,-,3.1    ,34.4    ,21.9    ,31.3    ,9.4    ,-
音楽視聴,281    ,1.8    ,5.7    ,27.4    ,27.8    ,18.1    ,18.1    ,1.1    
動画視聴,144    ,3.5    ,4.9    ,29.9    ,29.9    ,20.8    ,11.1    ,-
電子書籍,20    ,-,5.0    ,25.0    ,40.0    ,25.0    ,5.0    ,-
ゲーム,128    ,4.7    ,7.8    ,35.2    ,26.6    ,18.8    ,7.0    ,-
ショッピング・オークション,10    ,-,20.0    ,40.0    ,20.0    ,20.0    ,-,-
その他,7    ,-,-,14.3    ,42.9    ,42.9    ,-,-
わからない,5    ,20.0    ,-,20.0    ,20.0    ,-,40.0    ,-
Ｑ３〔ネット利用項目（Ｆ１携帯ゲーム／ＭＡ）〕,,,,,,,,
コミニュケーション,89    ,21.3    ,22.5    ,27.0    ,20.2    ,5.6    ,2.2    ,1.1    
ニュース,13    ,15.4    ,7.7    ,46.2    ,15.4    ,7.7    ,7.7    ,-
情報検索,87    ,23.0    ,17.2    ,28.7    ,14.9    ,10.3    ,4.6    ,1.1    
地図・ナビゲーション,6    ,-,16.7    ,50.0    ,16.7    ,16.7    ,-,-
音楽視聴,91    ,13.2    ,19.8    ,27.5    ,25.3    ,11.0    ,2.2    ,1.1    
動画視聴,147    ,26.5    ,19.0    ,25.9    ,14.3    ,8.8    ,4.8    ,0.7    
電子書籍,7    ,14.3    ,14.3    ,28.6    ,42.9    ,-,-,-
ゲーム,555    ,23.4    ,18.2    ,28.6    ,12.3    ,11.9    ,4.9    ,0.7    
ショッピング・オークション,19    ,36.8    ,21.1    ,21.1    ,15.8    ,5.3    ,-,-
その他,12    ,50.0    ,16.7    ,-,16.7    ,-,8.3    ,8.3    
わからない,13    ,15.4    ,23.1    ,7.7    ,23.1    ,15.4    ,15.4    ,-
Ｑ３〔ネット利用項目（Ｆ２据置型ゲーム／ＭＡ）〕,,,,,,,,
コミニュケーション,21    ,28.6    ,-,33.3    ,14.3    ,23.8    ,-,-
ニュース,3    ,-,-,66.7    ,33.3    ,-,-,-
情報検索,18    ,22.2    ,11.1    ,22.2    ,11.1    ,22.2    ,11.1    ,-
地図・ナビゲーション,1    ,-,-,100.0    ,-,-,-,-
音楽視聴,20    ,10.0    ,5.0    ,30.0    ,20.0    ,25.0    ,10.0    ,-
動画視聴,46    ,10.9    ,8.7    ,28.3    ,13.0    ,28.3    ,10.9    ,-
電子書籍,1    ,100.0    ,-,-,-,-,-,-
ゲーム,231    ,19.0    ,10.4    ,33.8    ,10.4    ,19.5    ,6.5    ,0.4    
ショッピング・オークション,13    ,23.1    ,15.4    ,23.1    ,15.4    ,15.4    ,7.7    ,-
その他,4    ,-,25.0    ,25.0    ,25.0    ,-,-,25.0    
わからない,11    ,27.3    ,18.2    ,27.3    ,9.1    ,18.2    ,-,-
Ｑ３〔ネット利用項目（Ｇ１ネットテレビ／ＭＡ）〕,,,,,,,,
コミニュケーション,1    ,-,-,100.0    ,-,-,-,-
ニュース,9    ,22.2    ,-,33.3    ,11.1    ,11.1    ,22.2    ,-
情報検索,11    ,9.1    ,-,54.5    ,18.2    ,9.1    ,9.1    ,-
地図・ナビゲーション,-,-,-,-,-,-,-,-
音楽視聴,10    ,-,-,20.0    ,40.0    ,20.0    ,20.0    ,-
動画視聴,30    ,3.3    ,6.7    ,40.0    ,16.7    ,6.7    ,26.7    ,-
電子書籍,-,-,-,-,-,-,-,-
ゲーム,6    ,16.7    ,50.0    ,-,16.7    ,-,16.7    ,-
ショッピング・オークション,-,-,-,-,-,-,-,-
その他,6    ,-,16.7    ,-,66.7    ,16.7    ,-,-
わからない,5    ,-,40.0    ,20.0    ,20.0    ,-,20.0    ,-
Ｑ４〔ネット利用時間（Ａ１～Ｇ１の合計時間〕,,,,,,,,
使っていない,69    ,31.9    ,23.2    ,15.9    ,17.4    ,4.3    ,7.2    ,-
３０分未満,184    ,22.3    ,22.3    ,15.2    ,26.6    ,7.6    ,6.0    ,-
３０分以上１時間未満,324    ,14.5    ,18.5    ,17.9    ,27.2    ,12.7    ,9.0    ,0.3    
１時間以上２時間未満,647    ,14.5    ,11.3    ,20.4    ,22.7    ,14.2    ,16.5    ,0.3    
２時間以上３時間未満,486    ,6.6    ,7.8    ,23.5    ,21.2    ,21.0    ,19.1    ,0.8    
３時間以上４時間未満,343    ,6.1    ,3.8    ,22.4    ,14.6    ,24.2    ,27.7    ,1.2    
４時間以上５時間未満,171    ,6.4    ,2.3    ,18.1    ,17.5    ,23.4    ,31.6    ,0.6    
５時間以上６時間未満,129    ,0.8    ,2.3    ,14.0    ,20.2    ,27.1    ,32.6    ,3.1    
６時間以上９時間未満,124    ,4.8    ,4.8    ,16.9    ,12.1    ,21.8    ,37.1    ,2.4    
９時間以上１２時間未満,24    ,8.3    ,-,12.5    ,25.0    ,33.3    ,16.7    ,4.2    
１２時間以上１５時間未満,17    ,-,-,11.8    ,5.9    ,58.8    ,17.6    ,5.9    
１５時間以上１８時間未満,4    ,-,-,-,-,25.0    ,75.0    ,-
１８時間以上２１時間未満,4    ,-,25.0    ,-,25.0    ,-,50.0    ,-
２１時間以上２４時間未満,3    ,-,-,-,33.3    ,-,33.3    ,33.3    
２４時間以上,1    ,-,-,-,100.0    ,-,-,-
わからない,85    ,22.4    ,24.7    ,14.1    ,21.2    ,9.4    ,7.1    ,1.2    
２時間以上（計）,1306    ,5.6    ,5.0    ,20.4    ,17.9    ,23.4    ,26.3    ,1.5    
５時間以上（計）,306    ,2.9    ,3.3    ,14.4    ,16.7    ,26.5    ,33.0    ,3.3    
６時間以上（計）,177    ,4.5    ,4.0    ,14.7    ,14.1    ,26.0    ,33.3    ,3.4    
１２時間以上（計）,29    ,-,3.4    ,6.9    ,13.8    ,37.9    ,31.0    ,6.9    
１８時間以上（計）,8    ,-,12.5    ,-,37.5    ,-,37.5    ,12.5    
Ｑ４〔ネット利用時間（Ａ１スマホ）〕,,,,,,,,
使っていない,12    ,25.0    ,-,33.3    ,25.0    ,8.3    ,8.3    ,-
３０分未満,78    ,16.7    ,9.0    ,14.1    ,29.5    ,15.4    ,15.4    ,-
３０分以上１時間未満,164    ,7.3    ,6.7    ,14.6    ,23.2    ,25.6    ,22.0    ,0.6    
１時間以上２時間未満,364    ,3.3    ,4.4    ,15.4    ,21.4    ,26.1    ,28.8    ,0.5    
２時間以上３時間未満,327    ,0.6    ,2.4    ,16.8    ,16.2    ,35.5    ,27.5    ,0.9    
３時間以上４時間未満,244    ,0.4    ,2.0    ,16.0    ,11.9    ,29.5    ,38.1    ,2.0    
４時間以上５時間未満,99    ,-,-,7.1    ,10.1    ,30.3    ,52.5    ,-
５時間以上,156    ,-,1.3    ,9.6    ,19.2    ,26.3    ,37.8    ,5.8    
わからない,31    ,6.5    ,12.9    ,9.7    ,16.1    ,35.5    ,19.4    ,-
２時間以上（計）,826    ,0.4    ,1.8    ,14.0    ,14.8    ,31.4    ,35.6    ,2.1    
Ｑ４〔ネット利用時間（Ａ２格安スマホ）〕,,,,,,,,
使っていない,-,-,-,-,-,-,-,-
３０分未満,2    ,50.0    ,-,-,-,-,50.0    ,-
３０分以上１時間未満,2    ,-,-,50.0    ,-,50.0    ,-,-
１時間以上２時間未満,3    ,-,-,-,66.7    ,33.3    ,-,-
２時間以上３時間未満,5    ,-,-,40.0    ,60.0    ,-,-,-
３時間以上４時間未満,1    ,-,-,100.0    ,-,-,-,-
４時間以上５時間未満,-,-,-,-,-,-,-,-
５時間以上,3    ,-,33.3    ,-,33.3    ,33.3    ,-,-
わからない,3    ,33.3    ,-,33.3    ,-,-,-,33.3    
２時間以上（計）,9    ,-,11.1    ,33.3    ,44.4    ,11.1    ,-,-
Ｑ４〔ネット利用時間（Ａ３子供スマホ）〕,,,,,,,,
使っていない,3    ,33.3    ,33.3    ,-,33.3    ,-,-,-
３０分未満,6    ,16.7    ,33.3    ,-,33.3    ,16.7    ,-,-
３０分以上１時間未満,1    ,-,-,-,100.0    ,-,-,-
１時間以上２時間未満,9    ,-,33.3    ,-,33.3    ,33.3    ,-,-
２時間以上３時間未満,2    ,-,-,50.0    ,-,-,50.0    ,-
３時間以上４時間未満,2    ,-,-,-,-,-,100.0    ,-
４時間以上５時間未満,1    ,-,-,-,100.0    ,-,-,-
５時間以上,-,-,-,-,-,-,-,-
わからない,4    ,25.0    ,25.0    ,25.0    ,-,-,25.0    ,-
２時間以上（計）,5    ,-,-,20.0    ,20.0    ,-,60.0    ,-
Ｑ４〔ネット利用時間（Ａ４契約切れスマホ）〕,,,,,,,,
使っていない,5    ,-,20.0    ,-,-,60.0    ,20.0    ,-
３０分未満,6    ,16.7    ,16.7    ,16.7    ,50.0    ,-,-,-
３０分以上１時間未満,18    ,22.2    ,22.2    ,27.8    ,16.7    ,-,11.1    ,-
１時間以上２時間未満,19    ,15.8    ,5.3    ,52.6    ,15.8    ,5.3    ,5.3    ,-
２時間以上３時間未満,13    ,23.1    ,23.1    ,23.1    ,30.8    ,-,-,-
３時間以上４時間未満,2    ,-,-,50.0    ,50.0    ,-,-,-
４時間以上５時間未満,2    ,50.0    ,-,-,50.0    ,-,-,-
５時間以上,3    ,-,33.3    ,-,-,33.3    ,33.3    ,-
わからない,5    ,20.0    ,40.0    ,-,40.0    ,-,-,-
２時間以上（計）,20    ,20.0    ,20.0    ,20.0    ,30.0    ,5.0    ,5.0    ,-
Ｑ４〔ネット利用時間（Ｂ１携帯電話）〕,,,,,,,,
使っていない,15    ,13.3    ,20.0    ,13.3    ,40.0    ,13.3    ,-,-
３０分未満,43    ,4.7    ,14.0    ,20.9    ,37.2    ,9.3    ,14.0    ,-
３０分以上１時間未満,21    ,4.8    ,14.3    ,19.0    ,38.1    ,-,19.0    ,4.8    
１時間以上２時間未満,14    ,7.1    ,14.3    ,7.1    ,42.9    ,28.6    ,-,-
２時間以上３時間未満,7    ,-,-,-,42.9    ,28.6    ,28.6    ,-
３時間以上４時間未満,3    ,33.3    ,-,-,33.3    ,-,33.3    ,-
４時間以上５時間未満,2    ,-,-,-,100.0    ,-,-,-
５時間以上,4    ,-,-,-,50.0    ,-,50.0    ,-
わからない,11    ,-,27.3    ,18.2    ,36.4    ,-,18.2    ,-
２時間以上（計）,16    ,6.3    ,-,-,50.0    ,12.5    ,31.3    ,-
Ｑ４〔ネット利用時間（Ｂ２子ども向け携帯等）〕,,,,,,,,
使っていない,5    ,40.0    ,20.0    ,20.0    ,20.0    ,-,-,-
３０分未満,14    ,21.4    ,35.7    ,28.6    ,14.3    ,-,-,-
３０分以上１時間未満,7    ,14.3    ,42.9    ,28.6    ,-,-,14.3    ,-
１時間以上２時間未満,1    ,-,-,-,100.0    ,-,-,-
２時間以上３時間未満,-,-,-,-,-,-,-,-
３時間以上４時間未満,-,-,-,-,-,-,-,-
４時間以上５時間未満,-,-,-,-,-,-,-,-
５時間以上,-,-,-,-,-,-,-,-
わからない,3    ,66.7    ,33.3    ,-,-,-,-,-
２時間以上（計）,-,-,-,-,-,-,-,-
Ｑ４〔ネット利用時間（Ｃ１ノートＰＣ）〕,,,,,,,,
使っていない,156    ,13.5    ,5.8    ,16.7    ,26.9    ,15.4    ,21.8    ,-
３０分未満,137    ,19.7    ,12.4    ,16.1    ,24.1    ,14.6    ,13.1    ,-
３０分以上１時間未満,196    ,10.7    ,14.8    ,18.9    ,18.9    ,16.3    ,20.4    ,-
１時間以上２時間未満,154    ,10.4    ,9.7    ,24.0    ,19.5    ,15.6    ,20.1    ,0.6    
２時間以上３時間未満,43    ,14.0    ,9.3    ,23.3    ,16.3    ,9.3    ,25.6    ,2.3    
３時間以上４時間未満,20    ,5.0    ,-,25.0    ,25.0    ,40.0    ,5.0    ,-
４時間以上５時間未満,4    ,-,25.0    ,25.0    ,-,25.0    ,25.0    ,-
５時間以上,9    ,-,11.1    ,33.3    ,22.2    ,-,33.3    ,-
わからない,74    ,13.5    ,13.5    ,18.9    ,12.2    ,17.6    ,24.3    ,-
２時間以上（計）,76    ,9.2    ,7.9    ,25.0    ,18.4    ,17.1    ,21.1    ,1.3    
Ｑ４〔ネット利用時間（Ｃ２デスクトップＰＣ）〕,,,,,,,,
使っていない,60    ,10.0    ,11.7    ,26.7    ,15.0    ,15.0    ,21.7    ,-
３０分未満,78    ,7.7    ,17.9    ,17.9    ,28.2    ,9.0    ,17.9    ,1.3    
３０分以上１時間未満,79    ,17.7    ,13.9    ,13.9    ,17.7    ,13.9    ,21.5    ,1.3    
１時間以上２時間未満,73    ,9.6    ,9.6    ,19.2    ,15.1    ,23.3    ,23.3    ,-
２時間以上３時間未満,19    ,15.8    ,5.3    ,26.3    ,15.8    ,10.5    ,26.3    ,-
３時間以上４時間未満,16    ,12.5    ,-,18.8    ,6.3    ,12.5    ,50.0    ,-
４時間以上５時間未満,4    ,-,-,25.0    ,-,75.0    ,-,-
５時間以上,6    ,33.3    ,-,-,33.3    ,16.7    ,16.7    ,-
わからない,45    ,4.4    ,8.9    ,22.2    ,13.3    ,20.0    ,31.1    ,-
２時間以上（計）,45    ,15.6    ,2.2    ,20.0    ,13.3    ,17.8    ,31.1    ,-
Ｑ４〔ネット利用時間（Ｄ１タブレット）〕,,,,,,,,
使っていない,52    ,13.5    ,5.8    ,19.2    ,23.1    ,17.3    ,19.2    ,1.9    
３０分未満,72    ,22.2    ,13.9    ,22.2    ,18.1    ,11.1    ,12.5    ,-
３０分以上１時間未満,104    ,14.4    ,16.3    ,21.2    ,26.0    ,9.6    ,12.5    ,-
１時間以上２時間未満,106    ,18.9    ,12.3    ,27.4    ,22.6    ,9.4    ,9.4    ,-
２時間以上３時間未満,40    ,15.0    ,12.5    ,42.5    ,22.5    ,2.5    ,5.0    ,-
３時間以上４時間未満,25    ,20.0    ,16.0    ,36.0    ,16.0    ,8.0    ,4.0    ,-
４時間以上５時間未満,4    ,-,25.0    ,50.0    ,25.0    ,-,-,-
５時間以上,6    ,-,-,16.7    ,66.7    ,16.7    ,-,-
わからない,25    ,28.0    ,12.0    ,12.0    ,28.0    ,8.0    ,12.0    ,-
