0,02Ａスマートフォン（計）,02Ｂ携帯電話（計）,02Ｃパソコン（計）,02Ｄタブレット（計）,02Ｅ携帯音楽プレイヤー,02Ｆゲーム機（計）,02Ｇインターネット接続テレビ,37コミニュケーション,37ニュース,37情報検索,37地図・ナビゲーション,37音楽視聴,37動画視聴,37電子書籍,37ゲーム,37ショッピング・オークション,52平均（分）,68無線ＬＡＮ利用（計）,85悪口等のメール・メッセージ送られた,85悪口等のメール・メッセージ送った,85掲示板で自分や他人の情報書き込んだ,85親に話しにくいサイトを見た,85ゲームなどでお金を使いすぎた,85差別内容掲載サイトにアクセスする,85知らない人や、お店からメール来た,85迷惑メッセージ・メールを送られた,85ネットで知り合った人とメール等した,85ネットで知り合った同性と会った,85ネットで知り合った異性と会った,85ネットで知り合った人との関係悩んだ,85ネットにのめりこんで勉強できない,85その他困ったことがある,86利用する時間を決めている,86利用する場所を決めている,86メール・メッセージを送る相手の制限,86利用サイト・アプリ内容を決めている,86送信・投稿内容を決めている,86利用者情報を漏れないようにしている,86料金上限や課金方法を決めている,86困ったときはすぐに保護者に連絡する,86その他,87学校で教えてもらった,87親（保護者）から教えてもらった,87兄弟・姉妹から教えてもらった,87機器の購入時に販売員より説明された,87機器の購入時に資料をもらった,87友だちから教えてもらった,87テレビや本・パンフレットで知った,87インターネットで知った,87その他,88男性,89平均,93１人以上いる
85掲示板で自分や他人の情報書き込んだ,-0.0400325341484886,-0.06060880529620469,0.16823725463412545,-0.09614870981529319,-0.07509312927522666,-0.0697576346111616,-0.09622982776659565,-0.06131197636200515,0.01452087428307524,-0.09187972589732982,0.0638065684571039,0.03937986885525334,-0.0559125700310204,-0.014626491380699875,-0.050857842235149546,0.04895443462683811,-0.0010841633523533884,-0.0156884298760642,0.049578300831146976,0.10726670241288605,1.0,0.09941587634496041,0.061989318188142115,0.1325254813317288,0.16942638368998375,0.1044705949964925,0.1323420633458032,0.10099252178067458,0.22105341497777836,0.13149597380749625,0.12946642391076513,0.08736786006607504,-0.018684416550412156,0.0613912615929556,-0.05471488709991384,0.036804867105670463,0.1364248608591013,0.0809736350005427,-0.002045625398445567,0.12009479443275087,0.1616339639721144,0.10866709074166525,0.06276050605339518,0.02428334890670113,-0.01046125301214152,0.06636869052662284,0.12003833685465662,0.050934750475167205,0.11720598012322372,-0.12701665837433798,-0.003830354397771049,0.014152437510103864,0.017344396294744827
85親に話しにくいサイトを見た,0.1660608650834434,0.018870773700844824,-0.054601468974784025,-0.08472370938524194,0.023835705166215984,-0.0168062624701434,0.11296922614501148,0.066473421965152,0.18272626613470325,0.14781520472902832,0.22049171482097016,0.16890274752392784,0.19735087770724025,0.0790196241707525,-0.021361003581737585,0.1011733921374721,0.12928215805217386,0.11645932506047825,0.1620194491565579,0.10949771359643652,0.09941587634496041,1.0,0.24713856522455843,0.1484425870954305,0.22482376391833842,0.207343128654609,0.21075548448507603,0.13563628732857982,0.2625025010228092,0.15866124895585423,0.37623069321118247,0.22133982576405994,-0.08048742601684007,0.058540783421368967,0.13100876949470439,0.011406610929595957,0.05739693190383478,0.16962509066567266,0.05144371991932974,0.07034863138767955,0.014909310413584858,-0.04166235177467454,0.07468516508482141,-0.03162300372608014,0.07637521430445464,0.09346502704124054,0.22999761237582167,0.15681499639763047,0.19686646411907768,0.12432288738120009,0.014320757923751624,0.12011514069736395,-0.0662052928131272
85ゲームなどでお金を使いすぎた,0.07564278021046203,0.012658227037498396,-0.004930000634186696,0.011082331998074556,0.06909512763916964,0.047565861192286736,0.1836832320775055,0.1960691129964303,0.1968450726888574,0.12697294621182897,0.18441592896340353,0.193790192541629,0.1940836171586092,0.1261478276044226,0.17098578753681345,0.27454004132160015,0.27633069576543107,0.0908801703058983,0.14562542625817018,0.2878651446140112,0.061989318188142115,0.24713856522455843,1.0,0.31620507737443265,0.1697457183295224,0.30713038622567995,0.34377184249164683,0.2931047462916945,0.06682102621884493,0.30763889929974303,0.3783251840666436,-0.09554055920189891,-0.14696594298977145,-0.04598052463942217,0.1074618058017162,-0.1433575744071779,0.10918152390576162,0.08877964947513543,0.18782505989345186,0.137430604416204,-0.0656896166190377,-0.014073890602369828,0.02546191316118051,-0.07972220892188273,0.05660311848134098,0.02015058712101607,0.23598400630035932,0.11676329863309669,0.17041482273959455,0.0674896101788342,-0.010403118370119589,0.14018222571241143,-0.07405936635817195
85差別内容掲載サイトにアクセスする,0.07362584695516794,0.019493771861594577,0.09641402522056526,-0.06781917289342444,-0.0840517600336142,0.01410027356613111,0.20358522499794918,0.19022296164963673,0.1172574092143948,0.17779027238722747,0.1520775707151597,0.12390374293672911,0.09454001099522652,0.05610030946094234,0.07325618232813468,0.40513600601595373,0.37253740482080044,0.04663205561698175,0.179501068104871,0.3042961105064696,0.1325254813317288,0.1484425870954305,0.31620507737443265,1.0,0.187414889563007,0.32790951991042644,0.38206628469061765,0.5095071341909667,0.19701826957660368,0.4376789181470091,0.20284385048271833,0.008279828923048738,-0.2830413692500365,-0.09795673177141795,0.15005163073274835,0.06868072898313209,-0.038008543508914305,0.0043540938335329205,0.18487815378046096,0.008312817547907794,-0.11151464736003057,0.1583641148330209,-0.04756423232861856,-0.130442414188475,0.034077071561527915,-0.0028131870460107733,0.09253019727659019,0.1726052025720768,0.10327866023314035,-0.10899261231773782,-0.06871931359268567,0.11997413239293489,-0.10341089378697017
85知らない人や、お店からメール来た,0.17030640981185083,-0.01566768237839849,0.09537407355101488,-0.024886798178422296,-0.014809837921067362,-0.014505902903606085,0.12467268131950479,0.28133919310937144,0.17459261944923107,0.2578335480586566,0.31576260173034704,0.23931158118911527,0.23447171677620723,0.13745306374441774,0.054840766214186515,0.24449066055199126,0.2671694329359941,0.24369604030936856,0.2984720189021384,0.2316461362712292,0.16942638368998375,0.22482376391833842,0.1697457183295224,0.187414889563007,1.0,0.5997373437273287,0.45978360196603085,0.3915541593816432,0.15918163729664297,0.22106757155614812,0.37709910588250484,0.052055354649229106,-0.1503913195416239,-0.03953521181923251,0.08290497622807805,0.10079576913096912,0.18394169227578697,0.28870450434364703,0.30623379211867985,0.2193373391501247,-0.07400332425704602,-0.043439816920489906,0.12376459846809203,-0.04034089522307319,0.087908573942392,0.16515086837062506,0.2826599147174221,0.2997462565941518,0.2550727953007358,0.02070242462416306,-0.1986518490924829,0.11541010712847473,-0.148433921486135
85迷惑メッセージ・メールを送られた,0.2564443282850544,0.010304374817157699,0.12618735457867022,-0.10939096158709156,-0.0580155580726128,-0.0849705525781042,0.18726823576572485,0.1997542211743957,0.2142548968433286,0.25244285592804877,0.3627597294060776,0.2887440980732004,0.2358814207702846,0.15872848651303462,0.04790400719518284,0.3218229100436256,0.41557197536179347,0.24452994817511975,0.3222442216454077,0.3035358336382504,0.1044705949964925,0.207343128654609,0.30713038622567995,0.32790951991042644,0.5997373437273287,1.0,0.5132655506610379,0.3935272151600315,0.10476320513223321,0.3079823239392119,0.4226952308249325,0.0563005346321724,-0.2611024286569668,-0.1293565649106657,0.14095310525948168,0.14374165111946144,0.1565134024675568,0.1928047539561234,0.29567410951613265,0.20150305573005828,-0.06394348486138657,-0.0217618654390649,0.1780117076610902,0.006501383515338354,0.2039756115612527,0.1182892403489243,0.23812402749342726,0.2987536188811767,0.3023267698279926,0.049829925360496144,-0.09740990741764198,0.1830005333193005,-0.12146555981183504
85ネットで知り合った人とメール等した,0.17331735990844663,-0.17910266999374025,-0.003007379877936814,-0.12924457206492063,0.06668227245182207,-0.03452182079242389,0.1259326245685611,0.2604895732422125,0.1983112856580084,0.18686017109425085,0.26843544242468603,0.34035342302469185,0.2582941686502596,0.17047149037826692,0.13222931864685505,0.501611332445097,0.411285827973828,0.12074811696663712,0.3405629392362561,0.44214975103206783,0.1323420633458032,0.21075548448507603,0.34377184249164683,0.38206628469061765,0.45978360196603085,0.5132655506610379,1.0,0.6577363301369887,0.2921377967105893,0.45867874895659716,0.41761204464873825,-0.07535478180077572,-0.2424999288665853,-0.06987914677514108,0.021205514361214275,0.04835997295365322,0.14475533059646678,0.23504815192166714,0.3172416931124849,0.23711124904870653,-0.127957506268581,0.07934205467771709,0.15198109937109064,0.04623199892527078,0.06551096715402731,0.08695941536677337,0.17887285978676445,0.24174409688031528,0.385962987720969,0.042231760335022184,-0.30027551193653335,0.12676474134379673,0.0517188815322552
85ネットで知り合った同性と会った,0.1320939178523767,-0.12626888740546913,0.045064927073233264,-0.228459985578306,-0.029238133035866257,-0.09670824339209286,0.0941298980264675,0.20307802488314897,0.1373938362850405,0.1909675322032582,0.17787527980170986,0.32212286004328755,0.22738993123371015,0.15484089058245482,0.014124242769741297,0.4952413112406712,0.34352529162084655,0.1804843959352632,0.26699727239403864,0.4818520674831262,0.10099252178067458,0.13563628732857982,0.2931047462916945,0.5095071341909667,0.3915541593816432,0.3935272151600315,0.6577363301369887,1.0,0.5077851441724518,0.3598712735154363,0.23908931781854395,-0.054535385287438995,-0.2896581835773389,-0.19318890813439749,-0.04891395387275869,0.02891835170958547,-0.04887040042746842,0.02078048653130414,0.21000486539474753,0.04646671659196353,-0.07575875497803577,0.020140839469001613,0.03446671528643095,-0.04761138538898698,0.039542430159361555,-0.043223612599405124,0.010272398531688716,0.23796124745998365,0.18289415999235883,-0.013883816081369784,-0.25679798670766507,0.1414877559284009,-0.0031840478760822655
85ネットで知り合った異性と会った,0.07030112906777938,-0.06621575863065671,-0.0525326321348788,-0.1894951622955131,0.012056489087829867,-0.22427097537585022,-0.05546418659662499,0.12722357285509672,0.0652903752494422,0.05293927835415916,0.08988787074148712,0.20098796259598461,0.03317454480722851,-0.06118431353241366,-0.057544993568804007,0.21599360848757168,0.12440621566528451,0.14364626800264996,0.15004855335272477,0.3356467093771945,0.22105341497777836,0.2625025010228092,0.06682102621884493,0.19701826957660368,0.15918163729664297,0.10476320513223321,0.2921377967105893,0.5077851441724518,1.0,0.08279074422275778,0.18570893282320913,0.043339697249164214,-0.24573524762781093,-0.10591780394033636,-0.15019718868514875,0.040834987056845996,-0.007589626348481364,0.016356812603344074,-0.10517914419169568,-0.10621230320272908,-0.010697477414154818,-0.0095897512869985,-0.05288380408822049,-0.0518189754248323,-0.07598156682211225,-0.11119421947154512,0.09087144462406242,0.07407033002993195,0.13038975381583112,0.018719130150957115,-0.1063147278035152,0.21371098565176347,-0.013651844273079536
85ネットで知り合った人との関係悩んだ,0.10735203774087894,-0.19032415716546683,-0.11277242155733133,-0.03887046334258891,-0.0035998278888385604,0.08190371638252977,0.19127439087119413,0.18091249545885282,0.1465407540371777,0.14976073648869187,0.18280757222375585,0.13354503712925628,0.16241686599987057,0.1338163185280259,0.19552294136302303,0.40370084826524777,0.2977056243699494,0.1539646858205583,0.17513910586200063,0.3067057328843685,0.13149597380749625,0.15866124895585423,0.30763889929974303,0.4376789181470091,0.22106757155614812,0.3079823239392119,0.45867874895659716,0.3598712735154363,0.08279074422275778,1.0,0.25546816626764496,-0.08292841138005089,-0.09339740884119431,-0.06109070081279945,-0.018171755982938163,0.038288045799618364,-0.09508613125481803,-0.06444165227448333,0.13525481707331735,0.020337600944871352,0.020975686710377667,0.19652406305991849,0.0975283335980856,-0.10146923692783151,0.0935307716321958,0.01907250718196821,-9.966140572614922e-06,0.17647582560915678,0.1817976473478679,-0.0693883707086049,-0.10755459426560654,0.10543886927958146,-0.12679211048023048
85ネットにのめりこんで勉強できない,0.22375076286751808,-0.09292495664865777,0.058728072382631454,0.014225280104176053,0.12035095248034798,0.006002639027428049,0.08158500588606733,0.09474424640382174,0.10838153815376092,0.2507462658452066,0.22573859323004783,0.24127441164491334,0.21870449844359233,0.05572814712381696,0.1832212776537897,0.1826806093493209,0.2666981959557117,0.21061037897225618,0.28619923662227703,0.30732544644831633,0.12946642391076513,0.37623069321118247,0.3783251840666436,0.20284385048271833,0.37709910588250484,0.4226952308249325,0.41761204464873825,0.23908931781854395,0.18570893282320913,0.25546816626764496,1.0,0.16547402235455136,-0.10862758873375469,0.07641657894364672,0.17839583438668216,0.18050972675137994,0.24937016804646467,0.34363314704979964,0.23358822684519273,0.32075547385179937,-0.034101196503271675,0.04769029045923888,-0.014572043119982116,-0.06306230829216562,0.20416013909686107,0.28938389015570853,0.3048660731168166,0.19119524175234195,0.3258719631981874,0.04660943717929771,-0.022675570867933748,0.15533785208130182,-0.12885733751924364
85その他困ったことがある,0.21166946290660793,-0.10956055520676032,0.029028703727049347,-0.07167881118841005,0.015927720910066764,-0.0699542457533682,-0.04029363261389007,0.0687008113657121,-0.0660869467877402,-0.05800550303602817,0.16062101633362907,0.029449442907150562,-0.04166862141125676,-0.009800445461649633,-0.01251333901394639,-0.08705423984887875,0.057923021738944716,0.03265011715856887,0.10565983273378401,0.02666102543388084,0.08736786006607504,0.22133982576405994,-0.09554055920189891,0.008279828923048738,0.052055354649229106,0.0563005346321724,-0.07535478180077572,-0.054535385287438995,0.043339697249164214,-0.08292841138005089,0.16547402235455136,1.0,-0.11186543737761846,-0.045118899943651196,-0.01091169084284412,-0.027902273688665054,-0.029884664441706538,-0.01968004087353936,-0.07208904226752719,-0.04703410382195534,-0.0627879449498517,-0.1366851573125308,-0.07697275886615017,-0.05797197780122452,-0.015365831646345333,-0.10495650476190543,0.024807337074084418,-0.05122468282534562,0.0735191126814928,0.04631010833289244,-0.01901845288944147,0.05226330241093814,-0.029337593674294914
86利用する時間を決めている,-0.16586470434871198,0.04677795129034009,-0.05690917429711473,0.2607284084072469,0.036011487403466165,0.0026070871913109537,-0.07767885332646364,-0.09882053038446093,0.018610977156718393,0.05524762269947219,-0.07255194653006104,-0.04361653053360637,-0.11504157120211089,-0.10955314293436096,-0.1748348471031011,-0.15222383613474164,-0.3313990299394225,-0.05017047826096599,-0.10474845953249111,-0.11682171904376884,-0.018684416550412156,-0.08048742601684007,-0.14696594298977145,-0.2830413692500365,-0.1503913195416239,-0.2611024286569668,-0.2424999288665853,-0.2896581835773389,-0.24573524762781093,-0.09339740884119431,-0.10862758873375469,-0.11186543737761846,1.0,0.40615470081108,0.11524976835325576,0.0015670484119680425,-0.03676595002007114,0.020337907214832286,0.020478018585017414,0.2120572175074125,0.01733352535170261,0.07027282019048578,0.20180049046491863,0.0756713396243491,-0.02610905946186484,0.09841103905462241,-0.03979555637474622,0.002287862368936162,-0.176961904353278,0.07002419246804406,0.13681170131290032,-0.29031538031243737,0.03030578267875279
86利用する場所を決めている,-0.031311164645629594,0.09863150898926183,0.1598424087844657,0.32763009533050635,0.034178375457456944,0.06613259847834833,0.17897528994054224,0.036393304402116314,0.09297600980695093,0.10525666038659798,-0.04240574989030701,0.046968262483555866,0.05823986276792524,0.1030249003991896,0.008509440408601883,-0.025825620197599795,-0.17262958820956134,-0.026884844725883685,-0.01540833467251811,-0.05862372095230864,0.0613912615929556,0.058540783421368967,-0.04598052463942217,-0.09795673177141795,-0.03953521181923251,-0.1293565649106657,-0.06987914677514108,-0.19318890813439749,-0.10591780394033636,-0.06109070081279945,0.07641657894364672,-0.045118899943651196,0.40615470081108,1.0,0.22323080535723008,0.17097054468718265,0.23481299555432847,0.28375230170123417,0.20278488077882897,0.29833443403675575,-0.008684195278322386,0.1606882112398548,0.25336401154716254,0.09148156472093089,0.04640484987726872,0.2368672835077765,0.05188046029775222,0.05279730143308983,0.008861312690201137,-0.047964421150227234,-0.0772460701878418,-0.2625802024620625,-0.08029081982979751
86メール・メッセージを送る相手の制限,0.14723596654534307,0.28451938928668163,-0.10808682687315779,0.13507292736340132,-0.12347182682230795,0.16855493461107088,0.2045130166974972,0.21532214315581522,0.1298098173283984,0.17793754770091802,0.20271458361941813,0.10971396963371952,0.2263492623465363,0.17561678365903124,0.06656261599352219,0.06952991590333936,0.1559509805816516,-0.05619682787768369,-0.001935997562151982,0.05020726495490136,-0.05471488709991384,0.13100876949470439,0.1074618058017162,0.15005163073274835,0.08290497622807805,0.14095310525948168,0.021205514361214275,-0.04891395387275869,-0.15019718868514875,-0.018171755982938163,0.17839583438668216,-0.01091169084284412,0.11524976835325576,0.22323080535723008,1.0,0.41827646063168006,0.25584634321242655,0.35009470737970644,0.36701645695151747,0.4261847901183602,-0.03984261907266519,-0.07853608465719951,0.23934954083265225,0.12763186814392385,0.23377243815650622,0.28946414400687315,0.04351696399261185,0.18179304575275537,0.07855750837021179,0.12937439951707208,-0.06983588459512247,-0.12430730829405844,0.019515708200467923
86利用サイト・アプリ内容を決めている,0.1517604226655302,0.18668240596303276,0.057994090092069656,0.060293519969197344,-0.09003048357215085,0.051433121614085885,0.06304975406038986,0.06823707601690342,0.022465504967383188,0.11742611346986406,0.09330046725385939,-0.005584139816742232,0.0708905817799763,-0.03892545243157744,-0.0021551779711236033,0.015518001376576442,0.13763844180213483,0.055590797653634574,0.12618779962528406,-0.04500328722901645,0.036804867105670463,0.011406610929595957,-0.1433575744071779,0.06868072898313209,0.10079576913096912,0.14374165111946144,0.04835997295365322,0.02891835170958547,0.040834987056845996,0.038288045799618364,0.18050972675137994,-0.027902273688665054,0.0015670484119680425,0.17097054468718265,0.41827646063168006,1.0,0.2657270548460225,0.38199112183166706,0.2833873226906225,0.3281162636403691,-0.0025249314794571196,-0.022349477274563295,0.26555336858186807,0.2810636131941049,0.21038887579529778,0.23255907935493123,0.12550012329645924,0.2522509706922058,0.13255335492530135,0.08589378238318215,-0.02129064348822242,-0.05528329702356887,-0.005951174028032298
86送信・投稿内容を決めている,0.19664938138467414,0.177946003810386,0.055737531015106756,-0.09078811845077173,-0.0012777832231414981,0.10921533147386726,0.05272399494830503,0.14990272052371031,0.23145840386879812,0.2048700971058133,0.10604315469966966,0.09280810649234644,0.09828987389877403,-0.016213756915276357,0.07916682856532935,-0.0060116628455449805,0.15675738850557064,0.08937182393087222,-0.0018524265843386733,-0.0067575987204930455,0.1364248608591013,0.05739693190383478,0.10918152390576162,-0.038008543508914305,0.18394169227578697,0.1565134024675568,0.14475533059646678,-0.04887040042746842,-0.007589626348481364,-0.09508613125481803,0.24937016804646467,-0.029884664441706538,-0.03676595002007114,0.23481299555432847,0.25584634321242655,0.2657270548460225,1.0,0.6212831173753802,0.27901795026798265,0.45224307512246636,-0.024531035209392187,-0.0869468840054562,0.12123202338944317,0.11440173558181418,0.18390351348212586,0.3697432699988391,0.16386102843530026,0.0947973153974855,0.16265504022300453,-0.12345906226889396,-0.022003055835113007,0.053296777838231627,0.08917958160161985
86利用者情報を漏れないようにしている,0.1649355600938166,0.335210181871841,0.12767267104319246,0.10653499598721577,0.0634449523051232,0.24194067531944322,0.17431881641177313,0.1801060102113721,0.23504178721908464,0.2952519631687754,0.14705311910695879,0.10355452657799645,0.17609169159530094,0.004756081259228093,0.17218057945274978,0.11741638433236026,0.2687832121965742,0.06413418049435003,0.17009482347791854,-0.004126752711587648,0.0809736350005427,0.16962509066567266,0.08877964947513543,0.0043540938335329205,0.28870450434364703,0.1928047539561234,0.23504815192166714,0.02078048653130414,0.016356812603344074,-0.06444165227448333,0.34363314704979964,-0.01968004087353936,0.020337907214832286,0.28375230170123417,0.35009470737970644,0.38199112183166706,0.6212831173753802,1.0,0.4418671955597282,0.6142318231895327,-0.03780416326253848,-0.05125949021146457,0.18865098359509067,0.15278491420902118,0.21141241868175964,0.4733481837869901,0.36439976103646027,0.2397770936874505,0.3300404861344963,-0.021133784925074332,0.03141612399565226,-0.022376956181033483,0.05048381969480429
86料金上限や課金方法を決めている,0.06781838787994833,0.18016411566309956,0.08259277712013235,0.12670858337886376,0.03788832319081326,0.282075554877645,0.24981594451616077,0.22337026044266373,0.18481124565532164,0.1771371251578043,0.17193333052723553,0.20803757530147024,0.2216427866103594,0.22999910823988454,0.23347195676808907,0.18828608061819732,0.21376341511638594,0.10825540341993062,0.15384546802532423,0.09261501885769613,-0.002045625398445567,0.05144371991932974,0.18782505989345186,0.18487815378046096,0.30623379211867985,0.29567410951613265,0.3172416931124849,0.21000486539474753,-0.10517914419169568,0.13525481707331735,0.23358822684519273,-0.07208904226752719,0.020478018585017414,0.20278488077882897,0.36701645695151747,0.2833873226906225,0.27901795026798265,0.4418671955597282,1.0,0.572609238667467,-0.045848551956451135,0.025927509749264298,0.3478514696315204,0.24526243319484314,0.2379787092145222,0.3661093976877022,0.14792733758793186,0.3960588566116115,0.190704216779603,-0.09381655557086291,-0.060003339499338275,-0.0760033606870272,-0.032374978974054634
86困ったときはすぐに保護者に連絡する,0.15768978137799267,0.225767648708763,0.08189804943347848,0.08800016922929875,0.009970107785354787,0.1866259725987914,0.12960295034660874,0.15437405841489876,0.201179162412689,0.22860501100694658,0.1649891241087013,0.12286429196344673,0.12640240555635257,0.12715003073500808,0.1557757975475725,0.14291737612069544,0.1898609179834911,0.07038150672983771,0.09063501205667623,0.11308470904784287,0.12009479443275087,0.07034863138767955,0.137430604416204,0.008312817547907794,0.2193373391501247,0.20150305573005828,0.23711124904870653,0.04646671659196353,-0.10621230320272908,0.020337600944871352,0.32075547385179937,-0.04703410382195534,0.2120572175074125,0.29833443403675575,0.4261847901183602,0.3281162636403691,0.45224307512246636,0.6142318231895327,0.572609238667467,1.0,-0.0972223175333425,-0.035756839366556555,0.41689584952551306,0.19684810680336653,0.2848401687377967,0.5032324037530037,0.2577770707794263,0.30286589736491504,0.17316711269613466,-0.0066068183111178585,-0.05601154379630303,-0.15099875684923497,0.13425578739411942
86その他,-0.023192219017486953,0.011509528653205182,-0.10849896047384158,0.12590236038142893,-0.005556709133930777,0.06796742354275802,-0.04659376727953678,-0.1253300261451909,0.04076520441774054,-0.011983678394369724,0.03787044343904351,-0.09207966038877671,0.041866942740933936,0.03511407205565513,0.03677133297540098,-0.023825861814239374,-0.11534192028942612,-0.09538891234291592,-0.08697461721612158,-0.023680674316299215,0.1616339639721144,0.014909310413584858,-0.0656896166190377,-0.11151464736003057,-0.07400332425704602,-0.06394348486138657,-0.127957506268581,-0.07575875497803577,-0.010697477414154818,0.020975686710377667,-0.034101196503271675,-0.0627879449498517,0.01733352535170261,-0.008684195278322386,-0.03984261907266519,-0.0025249314794571196,-0.024531035209392187,-0.03780416326253848,-0.045848551956451135,-0.0972223175333425,1.0,0.13650664068375154,-0.03725253691778789,0.11483634205847577,0.05428769207005444,0.05823727005164046,-0.012182178185692739,0.11660143468847696,0.07900007159830359,-0.024458965237636153,0.10370365080983986,0.03919697845169088,-0.05434753264730693
87学校で教えてもらった,0.06604341074460894,-0.1785098648635122,0.11765085019910754,0.2093827717342802,0.03039836136508226,0.07274570254676764,0.18387070722934673,-0.041613748158387066,0.0583954799950059,0.1321281451691696,0.03239903343177798,0.016098073417676297,0.08403081639209553,0.09917154443885545,0.06003044250434989,0.16852275905538763,-0.014394477608391878,-0.05782031711482083,-0.013685138312488493,-0.05099641598331799,0.10866709074166525,-0.04166235177467454,-0.014073890602369828,0.1583641148330209,-0.043439816920489906,-0.0217618654390649,0.07934205467771709,0.020140839469001613,-0.0095897512869985,0.19652406305991849,0.04769029045923888,-0.1366851573125308,0.07027282019048578,0.1606882112398548,-0.07853608465719951,-0.022349477274563295,-0.0869468840054562,-0.05125949021146457,0.025927509749264298,-0.035756839366556555,0.13650664068375154,1.0,0.034643197193466986,0.08362443526839419,-0.0011328792901185325,0.0426884629698028,0.16686389379696367,0.17582200109318138,0.18323002847623687,-0.04513627684713145,0.09455170578123703,0.0888966250265994,-0.14624208602621067
87親（保護者）から教えてもらった,0.03066150649206951,0.07661518327458987,0.1334880708024976,0.13321151663210196,-0.04782787546970397,0.06977884680186311,0.15951598764802113,0.10670125989651712,0.20739276065617976,0.09407628437764043,0.11629548571185609,0.1475685996713577,0.20142628276071853,0.11274605028805722,-0.053063103162025956,0.07977934705102734,0.0591750721933703,0.06275063601605373,0.1405524614020516,0.09068853813301145,0.06276050605339518,0.07468516508482141,0.02546191316118051,-0.04756423232861856,0.12376459846809203,0.1780117076610902,0.15198109937109064,0.03446671528643095,-0.05288380408822049,0.0975283335980856,-0.014572043119982116,-0.07697275886615017,0.20180049046491863,0.25336401154716254,0.23934954083265225,0.26555336858186807,0.12123202338944317,0.18865098359509067,0.3478514696315204,0.41689584952551306,-0.03725253691778789,0.034643197193466986,1.0,0.3590361311567036,0.24961958607806278,0.19684234270239595,0.18395588212082364,0.3548340820573212,0.014086110150680188,0.05895260783078435,-0.19135127430362336,-0.14267212955082811,0.006547807981756649
87兄弟・姉妹から教えてもらった,-0.056322097476738324,0.05585275288961172,-0.034559010572124606,0.09710700985570073,0.07003617999521779,0.06081372953362769,0.07749307053632666,-0.12164527041841215,-0.07090908009269138,-0.14016864198125334,-0.11152086482302022,-0.07685767734781897,-0.027237725305570976,0.028432258832840077,0.0720640226146714,0.02315751065088438,0.07162030733150741,-0.05570005507359664,0.13460270811477285,-0.06238261599796334,0.02428334890670113,-0.03162300372608014,-0.07972220892188273,-0.130442414188475,-0.04034089522307319,0.006501383515338354,0.04623199892527078,-0.04761138538898698,-0.0518189754248323,-0.10146923692783151,-0.06306230829216562,-0.05797197780122452,0.0756713396243491,0.09148156472093089,0.12763186814392385,0.2810636131941049,0.11440173558181418,0.15278491420902118,0.24526243319484314,0.19684810680336653,0.11483634205847577,0.08362443526839419,0.3590361311567036,1.0,0.15555065737534798,0.1506244907692798,0.16228498436044797,0.2710884841813119,0.08572699858381178,0.013788556040801297,0.037146435961564264,-0.23603260660255937,0.13991458751870192
87機器の購入時に販売員より説明された,0.21786268996591926,0.08939067763717716,0.04496477778445237,-0.021325886225856593,0.061047411715670484,0.10875222299164806,-0.056242693890552566,0.0811113404270583,0.04395157257886488,0.3247332017539712,0.18156108852046396,-0.004805654038584804,0.09047074068632693,0.016760031626099438,0.079402813252155,0.17365492266366891,0.19979814114864727,-0.0017379964170062124,0.07067907241901566,0.04159972076251988,-0.01046125301214152,0.07637521430445464,0.05660311848134098,0.034077071561527915,0.087908573942392,0.2039756115612527,0.06551096715402731,0.039542430159361555,-0.07598156682211225,0.0935307716321958,0.20416013909686107,-0.015365831646345333,-0.02610905946186484,0.04640484987726872,0.23377243815650622,0.21038887579529778,0.18390351348212586,0.21141241868175964,0.2379787092145222,0.2848401687377967,0.05428769207005444,-0.0011328792901185325,0.24961958607806278,0.15555065737534798,1.0,0.5561844501476862,0.20103880001431795,0.23635023675594574,0.22419314110950467,-0.046529041830406744,0.036209759107247316,0.2607264681572937,-0.049884254031205874
87機器の購入時に資料をもらった,0.12184333866719471,0.1972180465827437,0.10833832676010721,0.046532613298605044,0.06192400131199435,0.2602990737857778,0.051116165912620345,0.14291946610547004,0.0876782355189554,0.28743739597108586,0.16588679511087995,0.06994249258788557,0.01995953729993084,0.1188760584052447,0.16098798162403818,0.16477439844093214,0.13444886253274332,0.08554900144083126,0.015853072233668174,-0.04299106137284887,0.06636869052662284,0.09346502704124054,0.02015058712101607,-0.0028131870460107733,0.16515086837062506,0.1182892403489243,0.08695941536677337,-0.043223612599405124,-0.11119421947154512,0.01907250718196821,0.28938389015570853,-0.10495650476190543,0.09841103905462241,0.2368672835077765,0.28946414400687315,0.23255907935493123,0.3697432699988391,0.4733481837869901,0.3661093976877022,0.5032324037530037,0.05823727005164046,0.0426884629698028,0.19684234270239595,0.1506244907692798,0.5561844501476862,1.0,0.15832070080642335,0.19575348974846968,0.16844815079303246,-0.0017016322808076072,0.021704543986327568,0.044075280066414355,0.05337802152922703
