,,,,
＜いずれかの機器でインターネットを使っている（Ｑ２で、1つ以上「１」を回答）方に＞,,,,
〔回答票５〕Ｑ５〔〔無線ＬＡＮ利用状況（Ａ１スマホ～Ｇ１インターネット接続テレビ計）〕〕あなたは、インターネットを利用する場合に、Ｗｉ-Ｆｉ（ワイファイ）などの無線ＬＡＮ（ラン）機能（きのう）を使うことがありますか。インターネットを利用している機器のそれぞれについて、この中から、あてはまるものを１つあげてください。（それぞれ１つだけ）,,,,
,,,,
,,,,
,青少年分析軸,,,
,該当数,使っている（計）,使うことはない（計）,わからない（計）
＊＊【　総　数　】＊＊,2615    ,75.4    ,28.9    ,12.5    
調査方法〔訪問・ＷＥＢ〕,,,,
訪問面接調査,2565    ,75.4    ,29.2    ,12.4    
ＷＥＢ調査,50    ,76.0    ,16.0    ,16.0    
〔性・学校種別〕,,,,
小学生（計）,572    ,66.3    ,31.3    ,19.9    
  男子,296    ,66.2    ,31.4    ,20.9    
  女子,276    ,66.3    ,31.2    ,18.8    
中学生（計）,1055    ,75.6    ,27.2    ,13.9    
  男子,507    ,79.5    ,25.0    ,13.0    
  女子,548    ,72.1    ,29.2    ,14.8    
高校生（計）,965    ,80.3    ,29.4    ,6.7    
  男子,464    ,82.5    ,28.4    ,5.2    
  女子,501    ,78.2    ,30.3    ,8.2    
〔啓発学習経験・学校種別〕,,,,
  説明を受けたり学んだりした,2430    ,75.5    ,28.9    ,12.4    
  教えてもらったり学んだりしたことはない,155    ,75.5    ,24.5    ,14.2    
  わからない,30    ,63.3    ,50.0    ,10.0    
小学生（計）,572    ,66.3    ,31.3    ,19.9    
  説明を受けたり学んだりした,482    ,65.4    ,32.4    ,19.9    
  教えてもらったり学んだりしたことはない,76    ,75.0    ,19.7    ,21.1    
  わからない,14    ,50.0    ,57.1    ,14.3    
中学生（計）,1055    ,75.6    ,27.2    ,13.9    
  説明を受けたり学んだりした,1012    ,75.9    ,27.0    ,13.8    
  教えてもらったり学んだりしたことはない,33    ,66.7    ,30.3    ,18.2    
  わからない,10    ,80.0    ,40.0    ,10.0    
高校生（計）,965    ,80.3    ,29.4    ,6.7    
  説明を受けたり学んだりした,916    ,80.2    ,29.4    ,7.1    
  教えてもらったり学んだりしたことはない,43    ,83.7    ,27.9    ,-
  わからない,6    ,66.7    ,50.0    ,-
〔家庭のルール・学校種別〕,,,,
  ルールを決めている（計）,1651    ,74.9    ,29.3    ,13.9    
  特にルールを決めていない,937    ,76.8    ,28.3    ,9.4    
  わからない,27    ,51.9    ,29.6    ,33.3    
小学生（計）,572    ,66.3    ,31.3    ,19.9    
  ルールを決めている（計）,424    ,67.7    ,32.1    ,18.6    
  特にルールを決めていない,135    ,63.7    ,29.6    ,21.5    
  わからない,13    ,46.2    ,23.1    ,46.2    
中学生（計）,1055    ,75.6    ,27.2    ,13.9    
  ルールを決めている（計）,731    ,75.1    ,26.9    ,14.5    
  特にルールを決めていない,315    ,77.8    ,27.9    ,12.1    
  わからない,9    ,44.4    ,22.2    ,33.3    
高校生（計）,965    ,80.3    ,29.4    ,6.7    
  ルールを決めている（計）,488    ,80.7    ,30.1    ,9.2    
  特にルールを決めていない,472    ,79.9    ,28.4    ,4.2    
  わからない,5    ,80.0    ,60.0    ,-
Ｑ２〔インターネット利用・学校種別〕,,,,
  インターネット利用（計）,2615    ,75.4    ,28.9    ,12.5    
  インターネット非利用（含わからない）,-,-,-,-
小学生（計）,572    ,66.3    ,31.3    ,19.9    
  インターネット利用（計）,572    ,66.3    ,31.3    ,19.9    
  インターネット非利用（含わからない）,-,-,-,-
中学生（計）,1055    ,75.6    ,27.2    ,13.9    
  インターネット利用（計）,1055    ,75.6    ,27.2    ,13.9    
  インターネット非利用（含わからない）,-,-,-,-
高校生（計）,965    ,80.3    ,29.4    ,6.7    
  インターネット利用（計）,965    ,80.3    ,29.4    ,6.7    
  インターネット非利用（含わからない）,-,-,-,-
Ｆ４〔兄弟・姉妹の有無〕,,,,
  １人以上いる,1411    ,74.8    ,29.2    ,12.3    
  いない,1204    ,76.1    ,28.6    ,12.7    
小学生（計）,572    ,66.3    ,31.3    ,19.9    
  １人以上いる,263    ,67.7    ,28.9    ,21.7    
  いない,309    ,65.0    ,33.3    ,18.4    
中学生（計）,1055    ,75.6    ,27.2    ,13.9    
  １人以上いる,580    ,72.9    ,29.0    ,13.4    
  いない,475    ,78.9    ,25.1    ,14.5    
高校生（計）,965    ,80.3    ,29.4    ,6.7    
  １人以上いる,553    ,79.9    ,29.7    ,6.9    
  いない,412    ,80.8    ,29.1    ,6.6    
〔地域〕,,,,
北海道・東北,323    ,73.4    ,32.2    ,13.6    
北関東,414    ,71.7    ,35.0    ,11.4    
南関東,379    ,73.6    ,29.6    ,14.0    
東海・北陸・信越,549    ,79.1    ,24.2    ,10.6    
近畿,424    ,77.8    ,27.1    ,12.0    
中国・四国,249    ,74.3    ,29.7    ,13.7    
九州・沖縄,277    ,75.5    ,26.4    ,14.4    
〔都市規模〕,,,,
大都市（政令指定都市）,680    ,78.4    ,28.4    ,13.1    
人口２０万人以上の市,652    ,74.8    ,30.5    ,11.8    
人口１０万人以上の市,444    ,75.0    ,29.5    ,10.4    
人口１０万人未満の市,608    ,72.5    ,28.8    ,15.0    
郡部（町村）,231    ,76.2    ,25.1    ,10.4    
〔都道府県〕,,,,
北海道,120    ,78.3    ,25.0    ,15.0    
青森県,37    ,51.4    ,43.2    ,10.8    
岩手県,19    ,84.2    ,36.8    ,-
宮城県,67    ,79.1    ,35.8    ,9.0    
秋田県,25    ,76.0    ,32.0    ,20.0    
山形県,23    ,60.9    ,34.8    ,17.4    
福島県,32    ,68.8    ,34.4    ,21.9    
茨城県,69    ,69.6    ,33.3    ,11.6    
栃木県,48    ,62.5    ,41.7    ,10.4    
群馬県,30    ,80.0    ,36.7    ,6.7    
埼玉県,122    ,74.6    ,32.8    ,11.5    
千葉県,145    ,71.7    ,35.2    ,12.4    
東京都,184    ,74.5    ,29.3    ,12.0    
神奈川県,166    ,72.3    ,29.5    ,16.9    
新潟県,48    ,77.1    ,22.9    ,12.5    
富山県,48    ,75.0    ,20.8    ,22.9    
石川県,24    ,75.0    ,25.0    ,12.5    
福井県,26    ,88.5    ,7.7    ,7.7    
山梨県,29    ,75.9    ,31.0    ,10.3    
長野県,43    ,60.5    ,44.2    ,7.0    
岐阜県,47    ,74.5    ,21.3    ,17.0    
静岡県,81    ,82.7    ,23.5    ,4.9    
愛知県,184    ,82.6    ,26.1    ,9.8    
三重県,48    ,83.3    ,16.7    ,6.3    
滋賀県,29    ,75.9    ,37.9    ,10.3    
京都府,58    ,75.9    ,22.4    ,15.5    
大阪府,186    ,75.8    ,25.8    ,14.0    
