,,,,,,
 【全数ベース】＜Ｑ１の該当機器を利用している（Ｑ１で「５」を回答）方に＞,,,,,,
【全数ベース】〔回答票２〕Ｑ２〔B-1携帯電話〕あなたは、Ｑ１で回答した機器でインターネットを使っていますか。それぞれの機器について、この中から、あてはまるものを１つあげてください。（それぞれ１つだけ）,,,,,,
,,,,,,
,,,,,,
,青少年分析軸,,,,,
,総数,使っている,使える機種・設定で、使っていない,使えない機種・設定で、使っていない,わからない,非該当
＊＊【　総　数　】＊＊,3441    ,3.5    ,3.7    ,3.5    ,0.7    ,88.6    
調査方法〔訪問・ＷＥＢ〕,,,,,,
訪問面接調査,3385    ,3.5    ,3.7    ,3.5    ,0.7    ,88.6    
ＷＥＢ調査,56    ,1.8    ,3.6    ,5.4    ,-,89.3    
〔性・学校種別〕,,,,,,
小学生（計）,1080    ,2.2    ,3.9    ,3.8    ,0.9    ,89.2    
  男子,534    ,1.3    ,3.0    ,2.6    ,0.7    ,92.3    
  女子,546    ,3.1    ,4.8    ,4.9    ,1.1    ,86.1    
中学生（計）,1329    ,5.0    ,5.5    ,5.6    ,0.7    ,83.3    
  男子,654    ,2.8    ,5.4    ,4.4    ,0.9    ,86.5    
  女子,675    ,7.1    ,5.6    ,6.7    ,0.4    ,80.1    
高校生（計）,1007    ,2.9    ,1.2    ,0.5    ,0.5    ,94.9    
  男子,491    ,2.4    ,1.4    ,0.4    ,0.8    ,94.9    
  女子,516    ,3.3    ,1.0    ,0.6    ,0.2    ,95.0    
〔啓発学習経験・学校種別〕,,,,,,
  説明を受けたり学んだりした,3117    ,3.5    ,3.9    ,3.6    ,0.6    ,88.5    
  教えてもらったり学んだりしたことはない,267    ,4.5    ,2.2    ,2.2    ,1.5    ,89.5    
  わからない,57    ,-,-,5.3    ,1.8    ,93.0    
小学生（計）,1080    ,2.2    ,3.9    ,3.8    ,0.9    ,89.2    
  説明を受けたり学んだりした,874    ,2.4    ,4.2    ,4.0    ,0.8    ,88.6    
  教えてもらったり学んだりしたことはない,169    ,1.8    ,3.0    ,2.4    ,1.8    ,91.1    
  わからない,37    ,-,-,5.4    ,-,94.6    
中学生（計）,1329    ,5.0    ,5.5    ,5.6    ,0.7    ,83.3    
  説明を受けたり学んだりした,1266    ,4.9    ,5.7    ,5.6    ,0.6    ,83.2    
  教えてもらったり学んだりしたことはない,49    ,8.2    ,2.0    ,4.1    ,-,85.7    
  わからない,14    ,-,-,7.1    ,7.1    ,85.7    
高校生（計）,1007    ,2.9    ,1.2    ,0.5    ,0.5    ,94.9    
  説明を受けたり学んだりした,955    ,2.5    ,1.3    ,0.5    ,0.4    ,95.3    
  教えてもらったり学んだりしたことはない,46    ,10.9    ,-,-,2.2    ,87.0    
  わからない,6    ,-,-,-,-,100.0    
〔家庭のルール・学校種別〕,,,,,,
  ルールを決めている（計）,1651    ,4.7    ,3.3    ,3.5    ,0.6    ,88.0    
  特にルールを決めていない,937    ,4.6    ,3.0    ,2.1    ,0.5    ,89.8    
  わからない,27    ,-,-,-,-,100.0    
小学生（計）,572    ,4.2    ,3.3    ,3.8    ,0.9    ,87.8    
  ルールを決めている（計）,424    ,4.2    ,3.3    ,4.0    ,0.7    ,87.7    
  特にルールを決めていない,135    ,4.4    ,3.7    ,3.7    ,1.5    ,86.7    
  わからない,13    ,-,-,-,-,100.0    
中学生（計）,1055    ,6.3    ,4.9    ,4.8    ,0.7    ,83.3    
  ルールを決めている（計）,731    ,6.0    ,4.8    ,5.2    ,0.8    ,83.2    
  特にルールを決めていない,315    ,7.0    ,5.4    ,4.1    ,0.3    ,83.2    
  わからない,9    ,-,-,-,-,100.0    
高校生（計）,965    ,3.0    ,1.0    ,0.4    ,0.3    ,95.2    
  ルールを決めている（計）,488    ,3.1    ,0.8    ,0.4    ,0.2    ,95.5    
  特にルールを決めていない,472    ,3.0    ,1.3    ,0.4    ,0.4    ,94.9    
  わからない,5    ,-,-,-,-,100.0    
Ｑ２〔インターネット利用・学校種別〕,,,,,,
  インターネット利用（計）,2615    ,4.6    ,3.1    ,2.9    ,0.6    ,88.8    
  インターネット非利用（含わからない）,527    ,-,8.7    ,8.2    ,1.7    ,81.4    
小学生（計）,909    ,2.6    ,4.6    ,4.5    ,1.1    ,87.1    
  インターネット利用（計）,572    ,4.2    ,3.3    ,3.8    ,0.9    ,87.8    
  インターネット非利用（含わからない）,337    ,-,6.8    ,5.6    ,1.5    ,86.1    
中学生（計）,1216    ,5.4    ,6.0    ,6.1    ,0.7    ,81.7    
  インターネット利用（計）,1055    ,6.3    ,4.9    ,4.8    ,0.7    ,83.3    
  インターネット非利用（含わからない）,161    ,-,13.0    ,14.3    ,1.2    ,71.4    
高校生（計）,992    ,2.9    ,1.2    ,0.5    ,0.5    ,94.9    
  インターネット利用（計）,965    ,3.0    ,1.0    ,0.4    ,0.3    ,95.2    
  インターネット非利用（含わからない）,27    ,-,7.4    ,3.7    ,7.4    ,81.5    
Ｆ４〔兄弟・姉妹の有無〕,,,,,,
  １人以上いる,1846    ,3.4    ,3.9    ,2.7    ,0.7    ,89.3    
  いない,1595    ,3.6    ,3.5    ,4.4    ,0.8    ,87.8    
小学生（計）,1080    ,2.2    ,3.9    ,3.8    ,0.9    ,89.2    
  １人以上いる,511    ,1.8    ,4.5    ,3.1    ,0.8    ,89.8    
  いない,569    ,2.6    ,3.3    ,4.4    ,1.1    ,88.6    
中学生（計）,1329    ,5.0    ,5.5    ,5.6    ,0.7    ,83.3    
  １人以上いる,740    ,5.3    ,5.3    ,4.5    ,0.5    ,84.5    
  いない,589    ,4.6    ,5.8    ,7.0    ,0.8    ,81.8    
高校生（計）,1007    ,2.9    ,1.2    ,0.5    ,0.5    ,94.9    
  １人以上いる,579    ,2.6    ,1.6    ,0.2    ,0.7    ,95.0    
  いない,428    ,3.3    ,0.7    ,0.9    ,0.2    ,94.9    
〔地域〕,,,,,,
北海道・東北,430    ,4.2    ,1.2    ,1.2    ,0.2    ,93.3    
北関東,540    ,3.9    ,4.1    ,3.1    ,0.9    ,88.0    
南関東,485    ,3.9    ,7.0    ,4.3    ,1.2    ,83.5    
東海・北陸・信越,693    ,1.4    ,3.0    ,2.2    ,0.1    ,93.2    
近畿,554    ,3.8    ,5.2    ,5.1    ,0.7    ,85.2    
中国・四国,326    ,6.4    ,2.8    ,2.1    ,0.3    ,88.3    
九州・沖縄,413    ,2.4    ,1.9    ,6.5    ,1.5    ,87.7    
