,,,,,,,,,,,,,
＜該当機器でインターネットを使っている（Ｑ２で「１」を回答）方に＞,,,,,,,,,,,,,
〔回答票４〕Ｑ４〔B-1携帯電話〕あなたは、平日(土日を除いて)１日に平均して、どのくらいの時間、インターネットを使いますか。インターネットを利用している機器について、それぞれお答えください。,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,青少年分析軸,,,,,,,,,,,,
,該当数,使っていない,３０分未満,３０分以上１時間未満,１時間以上２時間未満,２時間以上３時間未満,３時間以上４時間未満,４時間以上５時間未満,５時間以上,わからない,２時間以上（計）,平均（分）,標準偏差
インターネット接続テレビ,7    ,14.3    ,28.6    ,14.3    ,-,-,-,-,28.6    ,14.3    ,28.6    ,119.17    ,164.8    
利用している（計）,120    ,12.5    ,35.8    ,17.5    ,11.7    ,5.8    ,2.5    ,1.7    ,3.3    ,9.2    ,13.3    ,49.27    ,86.8    
いずれも利用していない,-,-,-,-,-,-,-,-,-,-,-,-,-
Ａスマートフォン（計）,15    ,20.0    ,33.3    ,6.7    ,6.7    ,6.7    ,-,-,-,26.7    ,6.7    ,23.18    ,36.8    
Ｂ携帯電話（計）,120    ,12.5    ,35.8    ,17.5    ,11.7    ,5.8    ,2.5    ,1.7    ,3.3    ,9.2    ,13.3    ,49.27    ,86.8    
Ｃパソコン（計）,53    ,11.3    ,49.1    ,13.2    ,5.7    ,5.7    ,3.8    ,-,3.8    ,7.5    ,13.2    ,47.96    ,103.4    
Ｄタブレット（計）,27    ,25.9    ,48.1    ,7.4    ,-,7.4    ,-,-,-,11.1    ,7.4    ,17.63    ,32.8    
Ｅ携帯音楽プレイヤー,52    ,11.5    ,34.6    ,11.5    ,19.2    ,7.7    ,3.8    ,-,5.8    ,5.8    ,17.3    ,63.47    ,108.1    
Ｆゲーム機（計）,65    ,9.2    ,43.1    ,15.4    ,10.8    ,4.6    ,3.1    ,-,3.1    ,10.8    ,10.8    ,46.91    ,95.5    
Ｇインターネット接続テレビ,7    ,14.3    ,28.6    ,14.3    ,-,-,-,-,28.6    ,14.3    ,28.6    ,119.17    ,164.8    
