,,,,,,,,,,,,
＜該当機器でインターネットを使っている（Ｑ２で「１」を回答）方に＞,,,,,,,,,,,,
〔回答票３〕Ｑ３（Ａ１スマホ～Ｇ１インターネット接続テレビ計）あなたは、インターネットを使って何をしていますか。インターネットを利用している機器のそれぞれについて、この中から、あてはまるものをすべてあげてください。（いくつでも）,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,青少年分析軸,,,,,,,,,,,
,該当数,コミニュケーション（計）,ニュース（計）,情報検索（計）,地図・ナビゲーション（計）,音楽視聴（計）,動画視聴（計）,電子書籍（計）,ゲーム（計）,ショッピング・オークション（計）,その他（計）,わからない（計）
スマートフォン,1475    ,88.2    ,32.5    ,68.0    ,38.5    ,76.0    ,77.6    ,15.7    ,75.1    ,15.7    ,6.6    ,2.0    
格安スマートフォン,19    ,73.7    ,42.1    ,57.9    ,42.1    ,57.9    ,63.2    ,10.5    ,78.9    ,10.5    ,5.3    ,5.3    
機能限定・子供向けスマートフォン,28    ,67.9    ,14.3    ,60.7    ,28.6    ,42.9    ,46.4    ,7.1    ,67.9    ,-,10.7    ,17.9    
契約切れスマートフォン,73    ,64.4    ,31.5    ,67.1    ,19.2    ,54.8    ,72.6    ,8.2    ,83.6    ,16.4    ,6.8    ,2.7    
携帯電話,120    ,92.5    ,25.0    ,58.3    ,18.3    ,55.0    ,53.3    ,12.5    ,54.2    ,10.0    ,10.0    ,1.7    
機能限定電話・子ども向け携帯電話,30    ,70.0    ,16.7    ,40.0    ,3.3    ,23.3    ,30.0    ,10.0    ,56.7    ,-,13.3    ,13.3    
ノートパソコン,793    ,63.2    ,30.1    ,74.9    ,28.8    ,62.4    ,77.3    ,12.0    ,70.1    ,15.3    ,9.5    ,2.9    
デスクトップパソコン,380    ,62.1    ,29.5    ,76.8    ,32.1    ,61.6    ,79.2    ,12.6    ,69.5    ,15.5    ,12.4    ,4.7    
タブレット,434    ,57.8    ,26.3    ,71.4    ,27.0    ,61.1    ,77.4    ,14.3    ,77.6    ,11.3    ,9.0    ,3.9    
学習用タブレット,139    ,48.9    ,29.5    ,70.5    ,23.7    ,48.9    ,66.9    ,15.1    ,66.9    ,7.9    ,38.8    ,5.0    
子供向け娯楽用タブレット,6    ,66.7    ,-,83.3    ,33.3    ,66.7    ,66.7    ,-,33.3    ,16.7    ,16.7    ,-
携帯音楽プレイヤー,327    ,78.3    ,31.5    ,65.1    ,30.9    ,89.6    ,73.4    ,15.3    ,76.8    ,12.5    ,8.6    ,3.7    
携帯ゲーム機,638    ,50.9    ,19.7    ,53.6    ,18.2    ,50.2    ,65.0    ,10.5    ,92.6    ,11.9    ,10.2    ,5.3    
据置型ゲーム機,266    ,59.0    ,32.7    ,66.2    ,27.8    ,62.0    ,72.6    ,15.8    ,95.1    ,18.0    ,9.4    ,6.8    
インターネット接続テレビ,58    ,79.3    ,41.4    ,77.6    ,41.4    ,74.1    ,87.9    ,15.5    ,82.8    ,20.7    ,20.7    ,10.3    
