高校生（計）,69    ,31.9    ,10.1    ,10.1    ,24.6    ,7.2    ,-,1.4    ,-,14.5    ,8.7    ,36.75    ,46.0    
  インターネット利用（計）,69    ,31.9    ,10.1    ,10.1    ,24.6    ,7.2    ,-,1.4    ,-,14.5    ,8.7    ,36.75    ,46.0    
  インターネット非利用（含わからない）,-,-,-,-,-,-,-,-,-,-,-,-,-
Ｆ４〔兄弟・姉妹の有無〕,,,,,,,,,,,,,
  １人以上いる,116    ,31.9    ,7.8    ,19.8    ,20.7    ,4.3    ,0.9    ,0.9    ,-,13.8    ,6.0    ,33.51    ,41.3    
  いない,150    ,32.0    ,11.3    ,16.7    ,18.7    ,4.7    ,2.0    ,-,-,14.7    ,6.7    ,32.45    ,40.9    
小学生（計）,82    ,31.7    ,17.1    ,18.3    ,13.4    ,-,-,-,-,19.5    ,-,20.17    ,22.8    
  １人以上いる,39    ,25.6    ,17.9    ,23.1    ,12.8    ,-,-,-,-,20.5    ,-,21.65    ,21.0    
  いない,43    ,37.2    ,16.3    ,14.0    ,14.0    ,-,-,-,-,18.6    ,-,18.86    ,24.5    
中学生（計）,113    ,31.9    ,4.4    ,23.0    ,20.4    ,6.2    ,3.5    ,-,-,10.6    ,9.7    ,39.06    ,45.6    
  １人以上いる,45    ,35.6    ,4.4    ,20.0    ,22.2    ,8.9    ,2.2    ,-,-,6.7    ,11.1    ,38.10    ,43.9    
  いない,68    ,29.4    ,4.4    ,25.0    ,19.1    ,4.4    ,4.4    ,-,-,13.2    ,8.8    ,39.75    ,47.1    
高校生（計）,69    ,31.9    ,10.1    ,10.1    ,24.6    ,7.2    ,-,1.4    ,-,14.5    ,8.7    ,36.75    ,46.0    
  １人以上いる,31    ,32.3    ,-,16.1    ,29.0    ,3.2    ,-,3.2    ,-,16.1    ,6.5    ,41.54    ,52.4    
  いない,38    ,31.6    ,18.4    ,5.3    ,21.1    ,10.5    ,-,-,-,13.2    ,10.5    ,32.97    ,40.7    
〔地域〕,,,,,,,,,,,,,
北海道・東北,48    ,27.1    ,6.3    ,27.1    ,25.0    ,2.1    ,4.2    ,-,-,8.3    ,6.3    ,37.68    ,42.3    
北関東,31    ,38.7    ,9.7    ,22.6    ,16.1    ,3.2    ,-,-,-,9.7    ,3.2    ,23.96    ,29.4    
南関東,41    ,24.4    ,7.3    ,14.6    ,19.5    ,9.8    ,-,-,-,24.4    ,9.8    ,38.71    ,39.6    
東海・北陸・信越,53    ,41.5    ,9.4    ,22.6    ,15.1    ,3.8    ,3.8    ,-,-,3.8    ,7.5    ,30.29    ,43.8    
近畿,42    ,23.8    ,11.9    ,9.5    ,28.6    ,2.4    ,-,2.4    ,-,21.4    ,4.8    ,40.91    ,49.3    
中国・四国,16    ,31.3    ,25.0    ,12.5    ,12.5    ,6.3    ,-,-,-,12.5    ,6.3    ,25.00    ,34.4    
九州・沖縄,35    ,37.1    ,8.6    ,11.4    ,14.3    ,5.7    ,-,-,-,22.9    ,5.7    ,27.04    ,37.3    
〔都市規模〕,,,,,,,,,,,,,
大都市（政令指定都市）,68    ,35.3    ,13.2    ,10.3    ,17.6    ,5.9    ,-,1.5    ,-,16.2    ,7.4    ,31.40    ,45.2    
人口２０万人以上の市,67    ,28.4    ,6.0    ,22.4    ,26.9    ,1.5    ,3.0    ,-,-,11.9    ,4.5    ,36.53    ,40.3    
人口１０万人以上の市,42    ,28.6    ,11.9    ,14.3    ,28.6    ,9.5    ,-,-,-,7.1    ,9.5    ,38.95    ,39.0    
人口１０万人未満の市,70    ,30.0    ,10.0    ,22.9    ,10.0    ,4.3    ,1.4    ,-,-,21.4    ,5.7    ,28.00    ,37.9    
郡部（町村）,19    ,47.4    ,5.3    ,21.1    ,15.8    ,-,5.3    ,-,-,5.3    ,5.3    ,27.78    ,44.3    
〔都道府県〕,,,,,,,,,,,,,
北海道,16    ,25.0    ,12.5    ,25.0    ,25.0    ,6.3    ,6.3    ,-,-,-,12.5    ,44.25    ,50.4    
青森県,1    ,-,-,-,100.0    ,-,-,-,-,-,-,60.00    ,-
岩手県,-,-,-,-,-,-,-,-,-,-,-,-,-
宮城県,15    ,60.0    ,6.7    ,13.3    ,6.7    ,-,-,-,-,13.3    ,-,10.00    ,18.7    
秋田県,12    ,-,-,50.0    ,33.3    ,-,8.3    ,-,-,8.3    ,8.3    ,55.45    ,43.7    
山形県,-,-,-,-,-,-,-,-,-,-,-,-,-
福島県,4    ,-,-,25.0    ,50.0    ,-,-,-,-,25.0    ,-,50.00    ,17.3    
茨城県,7    ,71.4    ,-,-,28.6    ,-,-,-,-,-,-,17.14    ,29.3    
栃木県,7    ,28.6    ,14.3    ,28.6    ,-,-,-,-,-,28.6    ,-,16.00    ,15.2    
群馬県,2    ,50.0    ,-,50.0    ,-,-,-,-,-,-,-,15.00    ,21.2    
埼玉県,10    ,30.0    ,10.0    ,20.0    ,20.0    ,10.0    ,-,-,-,10.0    ,10.0    ,35.00    ,39.7    
千葉県,5    ,20.0    ,20.0    ,40.0    ,20.0    ,-,-,-,-,-,-,25.20    ,23.8    
東京都,14    ,42.9    ,-,28.6    ,28.6    ,-,-,-,-,-,-,26.43    ,26.2    
神奈川県,24    ,12.5    ,12.5    ,8.3    ,12.5    ,12.5    ,-,-,-,41.7    ,12.5    ,46.43    ,45.2    
新潟県,2    ,50.0    ,-,-,50.0    ,-,-,-,-,-,-,30.00    ,42.4    
富山県,5    ,-,-,40.0    ,20.0    ,-,20.0    ,-,-,20.0    ,20.0    ,75.00    ,71.4    
石川県,5    ,40.0    ,-,20.0    ,40.0    ,-,-,-,-,-,-,36.00    ,39.1    
福井県,3    ,66.7    ,-,-,-,-,33.3    ,-,-,-,33.3    ,60.00    ,103.9    
山梨県,3    ,33.3    ,-,-,33.3    ,33.3    ,-,-,-,-,33.3    ,60.00    ,60.0    
長野県,4    ,25.0    ,-,50.0    ,25.0    ,-,-,-,-,-,-,37.50    ,37.7    
岐阜県,5    ,20.0    ,20.0    ,40.0    ,-,20.0    ,-,-,-,-,20.0    ,38.00    ,47.6    
静岡県,13    ,38.5    ,7.7    ,23.1    ,23.1    ,7.7    ,-,-,-,-,7.7    ,30.38    ,36.4    
愛知県,12    ,58.3    ,25.0    ,8.3    ,-,-,-,-,-,8.3    ,-,5.45    ,10.1    
三重県,4    ,75.0    ,-,25.0    ,-,-,-,-,-,-,-,7.50    ,15.0    
滋賀県,7    ,57.1    ,-,14.3    ,28.6    ,-,-,-,-,-,-,25.71    ,36.4    
京都府,4    ,25.0    ,50.0    ,25.0    ,-,-,-,-,-,-,-,11.25    ,13.1    
大阪府,17    ,17.6    ,11.8    ,-,41.2    ,-,-,5.9    ,-,23.5    ,5.9    ,55.00    ,63.4    
兵庫県,12    ,16.7    ,8.3    ,16.7    ,16.7    ,8.3    ,-,-,-,33.3    ,8.3    ,40.00    ,39.6    
奈良県,-,-,-,-,-,-,-,-,-,-,-,-,-
和歌山県,2    ,-,-,-,50.0    ,-,-,-,-,50.0    ,-,90.00    ,-
鳥取県,-,-,-,-,-,-,-,-,-,-,-,-,-
島根県,-,-,-,-,-,-,-,-,-,-,-,-,-
岡山県,4    ,50.0    ,25.0    ,-,25.0    ,-,-,-,-,-,-,16.25    ,29.3    
広島県,4    ,25.0    ,50.0    ,-,-,-,-,-,-,25.0    ,-,11.67    ,10.4    
山口県,2    ,50.0    ,-,-,-,50.0    ,-,-,-,-,50.0    ,60.00    ,84.9    
徳島県,3    ,-,33.3    ,33.3    ,33.3    ,-,-,-,-,-,-,33.33    ,25.2    
香川県,1    ,-,-,-,-,-,-,-,-,100.0    ,-,-,-
愛媛県,1    ,100.0    ,-,-,-,-,-,-,-,-,-,-,-
高知県,1    ,-,-,100.0    ,-,-,-,-,-,-,-,30.00    ,-
福岡県,11    ,27.3    ,9.1    ,9.1    ,9.1    ,18.2    ,-,-,-,27.3    ,18.2    ,43.75    ,51.8    
佐賀県,3    ,66.7    ,-,-,33.3    ,-,-,-,-,-,-,20.00    ,34.6    
長崎県,2    ,-,50.0    ,-,-,-,-,-,-,50.0    ,-,10.00    ,-
熊本県,10    ,50.0    ,10.0    ,-,20.0    ,-,-,-,-,20.0    ,-,20.00    ,35.1    
大分県,-,-,-,-,-,-,-,-,-,-,-,-,-
宮崎県,5    ,20.0    ,-,40.0    ,-,-,-,-,-,40.0    ,-,20.00    ,17.3    
鹿児島県,3    ,66.7    ,-,33.3    ,-,-,-,-,-,-,-,10.00    ,17.3    
沖縄県,1    ,-,-,-,100.0    ,-,-,-,-,-,-,60.00    ,-
Ｑ１〔機器の利用状況〕,,,,,,,,,,,,,
スマートフォン,130    ,36.9    ,9.2    ,13.1    ,21.5    ,5.4    ,-,0.8    ,-,13.1    ,6.2    ,31.09    ,40.2    
格安スマートフォン,1    ,-,-,-,100.0    ,-,-,-,-,-,-,60.00    ,-
機能限定・子供向けスマートフォン,3    ,66.7    ,-,-,33.3    ,-,-,-,-,-,-,20.00    ,34.6    
契約切れスマートフォン,10    ,40.0    ,10.0    ,-,30.0    ,-,10.0    ,-,-,10.0    ,10.0    ,42.22    ,58.7    
携帯電話,30    ,36.7    ,16.7    ,16.7    ,23.3    ,-,-,-,-,6.7    ,-,23.75    ,26.9    
機能限定電話・子ども向け携帯電話,24    ,33.3    ,12.5    ,25.0    ,16.7    ,-,-,-,-,12.5    ,-,21.24    ,23.0    
ノートパソコン,97    ,40.2    ,11.3    ,14.4    ,18.6    ,5.2    ,1.0    ,1.0    ,-,8.2    ,7.2    ,30.88    ,44.0    
デスクトップパソコン,61    ,27.9    ,9.8    ,23.0    ,14.8    ,4.9    ,1.6    ,1.6    ,-,16.4    ,8.2    ,36.57    ,48.4    
タブレット,60    ,38.3    ,8.3    ,16.7    ,10.0    ,3.3    ,1.7    ,-,-,21.7    ,5.0    ,25.21    ,38.5    
学習用タブレット,27    ,33.3    ,14.8    ,18.5    ,22.2    ,-,-,-,-,11.1    ,-,23.75    ,24.8    
子供向け娯楽用タブレット,1    ,-,-,-,100.0    ,-,-,-,-,-,-,60.00    ,-
携帯音楽プレイヤー,92    ,43.5    ,6.5    ,13.0    ,14.1    ,6.5    ,1.1    ,1.1    ,-,14.1    ,8.7    ,30.70    ,46.8    
携帯ゲーム機,211    ,37.0    ,10.0    ,15.6    ,19.0    ,2.8    ,0.5    ,0.5    ,-,14.7    ,3.8    ,27.81    ,37.2    
据置型ゲーム機,266    ,32.0    ,9.8    ,18.0    ,19.5    ,4.5    ,1.5    ,0.4    ,-,14.3    ,6.4    ,32.91    ,41.0    
インターネット接続テレビ,27    ,40.7    ,7.4    ,14.8    ,18.5    ,3.7    ,3.7    ,3.7    ,-,7.4    ,11.1    ,41.00    ,61.1    
利用している（計）,266    ,32.0    ,9.8    ,18.0    ,19.5    ,4.5    ,1.5    ,0.4    ,-,14.3    ,6.4    ,32.91    ,41.0    
いずれも利用していない,-,-,-,-,-,-,-,-,-,-,-,-,-
Ａスマートフォン（計）,136    ,37.5    ,9.6    ,12.5    ,21.3    ,5.1    ,0.7    ,0.7    ,-,12.5    ,6.6    ,31.71    ,41.9    
Ｂ携帯電話（計）,54    ,35.2    ,14.8    ,20.4    ,20.4    ,-,-,-,-,9.3    ,-,22.67    ,25.1    
Ｃパソコン（計）,149    ,36.2    ,10.7    ,16.8    ,17.4    ,5.4    ,0.7    ,0.7    ,-,12.1    ,6.7    ,30.67    ,41.2    
Ｄタブレット（計）,85    ,35.3    ,10.6    ,16.5    ,15.3    ,2.4    ,1.2    ,-,-,18.8    ,3.5    ,25.87    ,34.7    
Ｅ携帯音楽プレイヤー,92    ,43.5    ,6.5    ,13.0    ,14.1    ,6.5    ,1.1    ,1.1    ,-,14.1    ,8.7    ,30.70    ,46.8    
Ｆゲーム機（計）,266    ,32.0    ,9.8    ,18.0    ,19.5    ,4.5    ,1.5    ,0.4    ,-,14.3    ,6.4    ,32.91    ,41.0    
Ｇインターネット接続テレビ,27    ,40.7    ,7.4    ,14.8    ,18.5    ,3.7    ,3.7    ,3.7    ,-,7.4    ,11.1    ,41.00    ,61.1    
Ａ・Ｂスマートフォン・携帯電話（計）,169    ,35.5    ,11.2    ,13.6    ,21.9    ,4.1    ,0.6    ,0.6    ,-,12.4    ,5.3    ,30.50    ,39.4    
Ａ・Ｂ機能限定や子供向け（計）,27    ,37.0    ,11.1    ,22.2    ,18.5    ,-,-,-,-,11.1    ,-,21.08    ,23.7    
Ａ・Ｂ機能限定や子供向け以外（計）,153    ,36.6    ,10.5    ,13.1    ,22.2    ,4.6    ,0.7    ,0.7    ,-,11.8    ,5.9    ,31.24    ,40.6    
【全数】Ｑ２〔ネット利用状況（ネット利用まとめ）〕,,,,,,,,,,,,,
スマートフォン,126    ,38.1    ,8.7    ,13.5    ,22.2    ,5.6    ,-,0.8    ,-,11.1    ,6.3    ,31.19    ,40.4    
格安スマートフォン,1    ,-,-,-,100.0    ,-,-,-,-,-,-,60.00    ,-
機能限定・子供向けスマートフォン,3    ,66.7    ,-,-,33.3    ,-,-,-,-,-,-,20.00    ,34.6    
契約切れスマートフォン,7    ,57.1    ,14.3    ,-,28.6    ,-,-,-,-,-,-,20.00    ,28.3    
携帯電話,13    ,30.8    ,30.8    ,15.4    ,23.1    ,-,-,-,-,-,-,22.31    ,24.1    
機能限定電話・子ども向け携帯電話,5    ,20.0    ,20.0    ,40.0    ,20.0    ,-,-,-,-,-,-,26.00    ,23.0    
ノートパソコン,97    ,40.2    ,11.3    ,14.4    ,18.6    ,5.2    ,1.0    ,1.0    ,-,8.2    ,7.2    ,30.88    ,44.0    
デスクトップパソコン,60    ,28.3    ,10.0    ,21.7    ,15.0    ,5.0    ,1.7    ,1.7    ,-,16.7    ,8.3    ,36.70    ,48.9    
タブレット,58    ,37.9    ,8.6    ,17.2    ,10.3    ,3.4    ,1.7    ,-,-,20.7    ,5.2    ,25.76    ,38.7    
学習用タブレット,24    ,33.3    ,12.5    ,20.8    ,25.0    ,-,-,-,-,8.3    ,-,25.68    ,25.0    
子供向け娯楽用タブレット,1    ,-,-,-,100.0    ,-,-,-,-,-,-,60.00    ,-
携帯音楽プレイヤー,56    ,51.8    ,5.4    ,10.7    ,12.5    ,3.6    ,1.8    ,1.8    ,-,12.5    ,7.1    ,27.96    ,50.3    
携帯ゲーム機,185    ,37.3    ,10.3    ,15.7    ,20.5    ,2.2    ,0.5    ,0.5    ,-,13.0    ,3.2    ,27.74    ,36.9    
据置型ゲーム機,266    ,32.0    ,9.8    ,18.0    ,19.5    ,4.5    ,1.5    ,0.4    ,-,14.3    ,6.4    ,32.91    ,41.0    
インターネット接続テレビ,17    ,35.3    ,5.9    ,17.6    ,17.6    ,5.9    ,-,5.9    ,-,11.8    ,11.8    ,45.00    ,65.7    
インターネット利用（計）,266    ,32.0    ,9.8    ,18.0    ,19.5    ,4.5    ,1.5    ,0.4    ,-,14.3    ,6.4    ,32.91    ,41.0    
インターネット非利用,-,-,-,-,-,-,-,-,-,-,-,-,-
モバイル機器（計）,255    ,32.9    ,9.8    ,17.3    ,20.4    ,3.9    ,1.2    ,0.4    ,-,14.1    ,5.5    ,31.73    ,39.7    
据置型機器（計）,266    ,32.0    ,9.8    ,18.0    ,19.5    ,4.5    ,1.5    ,0.4    ,-,14.3    ,6.4    ,32.91    ,41.0    
Ａスマートフォン（計）,131    ,38.9    ,9.2    ,13.0    ,22.1    ,5.3    ,-,0.8    ,-,10.7    ,6.1    ,30.54    ,39.9    
Ｂ携帯電話（計）,18    ,27.8    ,27.8    ,22.2    ,22.2    ,-,-,-,-,-,-,23.33    ,23.2    
Ｃパソコン（計）,148    ,36.5    ,10.8    ,16.2    ,17.6    ,5.4    ,0.7    ,0.7    ,-,12.2    ,6.8    ,30.68    ,41.3    
Ｄタブレット（計）,80    ,35.0    ,10.0    ,17.5    ,16.3    ,2.5    ,1.3    ,-,-,17.5    ,3.8    ,26.97    ,35.1    
Ｅ携帯音楽プレイヤー,56    ,51.8    ,5.4    ,10.7    ,12.5    ,3.6    ,1.8    ,1.8    ,-,12.5    ,7.1    ,27.96    ,50.3    
Ｆゲーム機（計）,266    ,32.0    ,9.8    ,18.0    ,19.5    ,4.5    ,1.5    ,0.4    ,-,14.3    ,6.4    ,32.91    ,41.0    
Ｇインターネット接続テレビ,17    ,35.3    ,5.9    ,17.6    ,17.6    ,5.9    ,-,5.9    ,-,11.8    ,11.8    ,45.00    ,65.7    
Ａ・Ｂスマートフォン・携帯電話（計）,143    ,38.5    ,11.2    ,13.3    ,21.7    ,4.9    ,-,0.7    ,-,9.8    ,5.6    ,29.40    ,38.8    
Ａ・Ｂ機能限定や子供向け（計）,8    ,37.5    ,12.5    ,25.0    ,25.0    ,-,-,-,-,-,-,23.75    ,25.6    
Ａ・Ｂ機能限定や子供向け以外（計）,139    ,38.1    ,10.8    ,12.9    ,22.3    ,5.0    ,-,0.7    ,-,10.1    ,5.8    ,30.02    ,39.2    
非該当,-,-,-,-,-,-,-,-,-,-,-,-,-
【全数】Ｑ２〔ネット利用状況（Ａ１スマホ～Ｇ１インターネット接続テレビ計）〕,,,,,,,,,,,,,
使っている（計）,266    ,32.0    ,9.8    ,18.0    ,19.5    ,4.5    ,1.5    ,0.4    ,-,14.3    ,6.4    ,32.91    ,41.0    
使える機種・設定で、使っていない（計）,46    ,32.6    ,8.7    ,15.2    ,15.2    ,4.3    ,4.3    ,-,-,19.6    ,8.7    ,35.41    ,48.4    
使えない機種・設定で、使っていない（計）,47    ,38.3    ,10.6    ,17.0    ,17.0    ,2.1    ,-,-,-,14.9    ,2.1    ,23.03    ,29.9    
わからない（計）,12    ,33.3    ,8.3    ,16.7    ,16.7    ,8.3    ,-,-,-,16.7    ,8.3    ,32.00    ,38.8    
非該当,-,-,-,-,-,-,-,-,-,-,-,-,-
【全数】Ｑ２〔ネット利用状況（Ａ１スマホ）〕,,,,,,,,,,,,,
使っている,126    ,38.1    ,8.7    ,13.5    ,22.2    ,5.6    ,-,0.8    ,-,11.1    ,6.3    ,31.19    ,40.4    
使える機種・設定で、使っていない,2    ,-,-,-,-,-,-,-,-,100.0    ,-,-,-
使えない機種・設定で、使っていない,1    ,-,-,-,-,-,-,-,-,100.0    ,-,-,-
わからない,1    ,-,100.0    ,-,-,-,-,-,-,-,-,20.00    ,-
非該当,136    ,27.2    ,10.3    ,22.8    ,17.6    ,3.7    ,2.9    ,-,-,15.4    ,6.6    ,34.70    ,41.8    
【全数】Ｑ２〔ネット利用状況（Ａ２格安スマホ）〕,,,,,,,,,,,,,
使っている,1    ,-,-,-,100.0    ,-,-,-,-,-,-,60.00    ,-
使える機種・設定で、使っていない,-,-,-,-,-,-,-,-,-,-,-,-,-
使えない機種・設定で、使っていない,-,-,-,-,-,-,-,-,-,-,-,-,-
わからない,-,-,-,-,-,-,-,-,-,-,-,-,-
非該当,265    ,32.1    ,9.8    ,18.1    ,19.2    ,4.5    ,1.5    ,0.4    ,-,14.3    ,6.4    ,32.79    ,41.0    
【全数】Ｑ２〔ネット利用状況（Ａ３子供スマホ）〕,,,,,,,,,,,,,
使っている,3    ,66.7    ,-,-,33.3    ,-,-,-,-,-,-,20.00    ,34.6    
使える機種・設定で、使っていない,-,-,-,-,-,-,-,-,-,-,-,-,-
使えない機種・設定で、使っていない,-,-,-,-,-,-,-,-,-,-,-,-,-
わからない,-,-,-,-,-,-,-,-,-,-,-,-,-
非該当,263    ,31.6    ,9.9    ,18.3    ,19.4    ,4.6    ,1.5    ,0.4    ,-,14.4    ,6.5    ,33.08    ,41.1    
【全数】Ｑ２〔ネット利用状況（Ａ４契約切れスマホ）〕,,,,,,,,,,,,,
使っている,7    ,57.1    ,14.3    ,-,28.6    ,-,-,-,-,-,-,20.00    ,28.3    
使える機種・設定で、使っていない,2    ,-,-,-,50.0    ,-,50.0    ,-,-,-,50.0    ,120.00    ,84.9    
使えない機種・設定で、使っていない,1    ,-,-,-,-,-,-,-,-,100.0    ,-,-,-
わからない,-,-,-,-,-,-,-,-,-,-,-,-,-
非該当,256    ,31.6    ,9.8    ,18.8    ,19.1    ,4.7    ,1.2    ,0.4    ,-,14.5    ,6.3    ,32.53    ,40.2    
【全数】Ｑ２〔ネット利用状況（Ｂ１携帯電話）〕,,,,,,,,,,,,,
使っている,13    ,30.8    ,30.8    ,15.4    ,23.1    ,-,-,-,-,-,-,22.31    ,24.1    
使える機種・設定で、使っていない,7    ,42.9    ,14.3    ,28.6    ,14.3    ,-,-,-,-,-,-,19.29    ,22.4    
