,,,,,,
 【全数ベース】＜Ｑ１の該当機器を利用している（Ｑ１で「９」を回答）方に＞,,,,,,
【全数ベース】〔回答票２〕Ｑ２〔D-1タブレット〕あなたは、Ｑ１で回答した機器でインターネットを使っていますか。それぞれの機器について、この中から、あてはまるものを１つあげてください。（それぞれ１つだけ）,,,,,,
,,,,,,
,,,,,,
,青少年分析軸,,,,,
,総数,使っている,使える機種・設定で、使っていない,使えない機種・設定で、使っていない,わからない,非該当
愛媛県,34    ,11.8    ,-,-,-,88.2    
高知県,16    ,6.3    ,12.5    ,-,-,81.3    
福岡県,155    ,8.4    ,0.6    ,-,-,91.0    
佐賀県,20    ,5.0    ,-,-,-,95.0    
長崎県,44    ,13.6    ,-,-,-,86.4    
熊本県,43    ,23.3    ,-,-,-,76.7    
大分県,31    ,-,3.2    ,-,-,96.8    
宮崎県,40    ,17.5    ,-,-,-,82.5    
鹿児島県,33    ,9.1    ,-,-,-,90.9    
沖縄県,47    ,10.6    ,-,2.1    ,-,87.2    
Ｑ１〔機器の利用状況〕,,,,,,
スマートフォン,1541    ,10.5    ,0.8    ,0.1    ,0.1    ,88.4    
格安スマートフォン,22    ,4.5    ,-,-,4.5    ,90.9    
機能限定・子供向けスマートフォン,60    ,16.7    ,-,-,-,83.3    
契約切れスマートフォン,100    ,14.0    ,2.0    ,-,-,84.0    
携帯電話,392    ,18.6    ,1.8    ,-,0.3    ,79.3    
機能限定電話・子ども向け携帯電話,307    ,16.0    ,1.6    ,-,1.0    ,81.4    
ノートパソコン,846    ,14.2    ,1.2    ,0.2    ,0.4    ,84.0    
デスクトップパソコン,409    ,19.6    ,1.0    ,-,-,79.5    
タブレット,483    ,89.9    ,6.6    ,1.0    ,2.5    ,-
学習用タブレット,202    ,11.9    ,0.5    ,-,-,87.6    
子供向け娯楽用タブレット,9    ,11.1    ,-,-,-,88.9    
携帯音楽プレイヤー,875    ,15.2    ,0.8    ,0.1    ,0.2    ,83.7    
携帯ゲーム機,1495    ,15.1    ,1.4    ,0.2    ,0.4    ,82.9    
据置型ゲーム機,891    ,18.0    ,1.5    ,-,0.6    ,80.0    
インターネット接続テレビ,114    ,21.9    ,0.9    ,0.9    ,0.9    ,75.4    
利用している（計）,3142    ,13.8    ,1.0    ,0.2    ,0.4    ,84.6    
いずれも利用していない,299    ,-,-,-,-,100.0    
Ａスマートフォン（計）,1678    ,10.8    ,0.9    ,0.1    ,0.2    ,88.0    
Ｂ携帯電話（計）,694    ,17.3    ,1.7    ,-,0.6    ,80.4    
Ｃパソコン（計）,1202    ,15.6    ,1.1    ,0.2    ,0.2    ,82.9    
Ｄタブレット（計）,666    ,65.2    ,4.8    ,0.8    ,1.8    ,27.5    
Ｅ携帯音楽プレイヤー,875    ,15.2    ,0.8    ,0.1    ,0.2    ,83.7    
Ｆゲーム機（計）,1679    ,15.5    ,1.3    ,0.2    ,0.4    ,82.5    
Ｇインターネット接続テレビ,114    ,21.9    ,0.9    ,0.9    ,0.9    ,75.4    
Ａ・Ｂスマートフォン・携帯電話（計）,2285    ,12.3    ,1.1    ,0.0    ,0.3    ,86.2    
Ａ・Ｂ機能限定や子供向け（計）,367    ,16.1    ,1.4    ,-,0.8    ,81.7    
Ａ・Ｂ機能限定や子供向け以外（計）,1966    ,11.7    ,1.1    ,0.1    ,0.2    ,86.9    
【全数】Ｑ２〔ネット利用状況（ネット利用まとめ）〕,,,,,,
スマートフォン,1475    ,10.6    ,0.7    ,0.1    ,0.1    ,88.5    
格安スマートフォン,19    ,-,-,-,-,100.0    
機能限定・子供向けスマートフォン,28    ,10.7    ,-,-,-,89.3    
契約切れスマートフォン,73    ,15.1    ,-,-,-,84.9    
携帯電話,120    ,16.7    ,0.8    ,-,-,82.5    
機能限定電話・子ども向け携帯電話,30    ,20.0    ,-,-,-,80.0    
ノートパソコン,793    ,14.4    ,0.8    ,0.3    ,0.1    ,84.5    
デスクトップパソコン,380    ,19.7    ,0.8    ,-,-,79.5    
タブレット,434    ,100.0    ,-,-,-,-
学習用タブレット,139    ,10.8    ,-,-,-,89.2    
子供向け娯楽用タブレット,6    ,16.7    ,-,-,-,83.3    
携帯音楽プレイヤー,327    ,15.0    ,1.2    ,0.3    ,0.3    ,83.2    
携帯ゲーム機,638    ,16.5    ,0.5    ,0.2    ,0.2    ,82.8    
据置型ゲーム機,266    ,21.8    ,0.8    ,-,-,77.4    
インターネット接続テレビ,58    ,24.1    ,-,-,-,75.9    
インターネット利用（計）,2615    ,16.6    ,0.7    ,0.1    ,0.1    ,82.5    
インターネット非利用,527    ,-,2.5    ,0.6    ,1.7    ,95.3    
モバイル機器（計）,2548    ,17.0    ,0.7    ,0.1    ,0.1    ,82.0    
据置型機器（計）,611    ,20.0    ,0.8    ,-,-,79.2    
Ａスマートフォン（計）,1573    ,10.7    ,0.7    ,0.1    ,0.1    ,88.5    
Ｂ携帯電話（計）,150    ,17.3    ,0.7    ,-,-,82.0    
Ｃパソコン（計）,1129    ,15.7    ,0.8    ,0.2    ,0.1    ,83.3    
Ｄタブレット（計）,562    ,77.2    ,-,-,-,22.8    
Ｅ携帯音楽プレイヤー,327    ,15.0    ,1.2    ,0.3    ,0.3    ,83.2    
Ｆゲーム機（計）,719    ,17.7    ,0.6    ,0.1    ,0.1    ,81.5    
Ｇインターネット接続テレビ,58    ,24.1    ,-,-,-,75.9    
Ａ・Ｂスマートフォン・携帯電話（計）,1704    ,11.2    ,0.7    ,0.1    ,0.1    ,88.0    
Ａ・Ｂ機能限定や子供向け（計）,58    ,15.5    ,-,-,-,84.5    
Ａ・Ｂ機能限定や子供向け以外（計）,1656    ,11.0    ,0.7    ,0.1    ,0.1    ,88.2    
非該当,299    ,-,-,-,-,100.0    
【全数】Ｑ２〔ネット利用状況（Ａ１スマホ～Ｇ１インターネット接続テレビ計）〕,,,,,,
使っている（計）,2615    ,16.6    ,0.7    ,0.1    ,0.1    ,82.5    
使える機種・設定で、使っていない（計）,923    ,15.4    ,3.5    ,0.1    ,0.5    ,80.5    
使えない機種・設定で、使っていない（計）,932    ,15.5    ,1.1    ,0.5    ,0.6    ,82.3    
わからない（計）,285    ,8.8    ,1.1    ,-,4.2    ,86.0    
非該当,299    ,-,-,-,-,100.0    
【全数】Ｑ２〔ネット利用状況（Ａ１スマホ）〕,,,,,,
使っている,1475    ,10.6    ,0.7    ,0.1    ,0.1    ,88.5    
使える機種・設定で、使っていない,45    ,8.9    ,4.4    ,-,-,86.7    
使えない機種・設定で、使っていない,9    ,-,-,-,-,100.0    
わからない,12    ,8.3    ,-,-,8.3    ,83.3    
非該当,1900    ,14.3    ,1.0    ,0.2    ,0.5    ,83.9    
【全数】Ｑ２〔ネット利用状況（Ａ２格安スマホ）〕,,,,,,
使っている,19    ,-,-,-,-,100.0    
