,,,,,,
 【全数ベース】＜Ｑ１の該当機器を利用している（Ｑ１で「８」を回答）方に＞,,,,,,
【全数ベース】〔回答票２〕Ｑ２〔C-2デスクトップパソコン〕あなたは、Ｑ１で回答した機器でインターネットを使っていますか。それぞれの機器について、この中から、あてはまるものを１つあげてください。（それぞれ１つだけ）,,,,,,
,,,,,,
,,,,,,
,青少年分析軸,,,,,
,総数,使っている,使える機種・設定で、使っていない,使えない機種・設定で、使っていない,わからない,非該当
＊＊【　総　数　】＊＊,3441    ,11.0    ,0.7    ,0.1    ,0.1    ,88.1    
調査方法〔訪問・ＷＥＢ〕,,,,,,
訪問面接調査,3385    ,11.0    ,0.7    ,0.1    ,0.1    ,88.1    
ＷＥＢ調査,56    ,12.5    ,-,-,-,87.5    
〔性・学校種別〕,,,,,,
小学生（計）,1080    ,8.0    ,0.3    ,-,0.1    ,91.7    
  男子,534    ,7.9    ,0.2    ,-,0.2    ,91.8    
  女子,546    ,8.1    ,0.4    ,-,-,91.6    
中学生（計）,1329    ,10.7    ,0.9    ,0.1    ,-,88.3    
  男子,654    ,11.3    ,0.8    ,0.2    ,-,87.8    
  女子,675    ,10.1    ,1.0    ,-,-,88.9    
高校生（計）,1007    ,14.9    ,1.0    ,0.1    ,0.1    ,83.9    
  男子,491    ,12.4    ,1.6    ,-,0.2    ,85.7    
  女子,516    ,17.2    ,0.4    ,0.2    ,-,82.2    
〔啓発学習経験・学校種別〕,,,,,,
  説明を受けたり学んだりした,3117    ,11.5    ,0.6    ,0.1    ,0.0    ,87.8    
  教えてもらったり学んだりしたことはない,267    ,7.9    ,1.5    ,-,0.4    ,90.3    
  わからない,57    ,3.5    ,1.8    ,-,-,94.7    
小学生（計）,1080    ,8.0    ,0.3    ,-,0.1    ,91.7    
  説明を受けたり学んだりした,874    ,8.1    ,0.1    ,-,-,91.8    
  教えてもらったり学んだりしたことはない,169    ,8.3    ,1.2    ,-,0.6    ,89.9    
  わからない,37    ,2.7    ,-,-,-,97.3    
中学生（計）,1329    ,10.7    ,0.9    ,0.1    ,-,88.3    
  説明を受けたり学んだりした,1266    ,10.9    ,0.9    ,0.1    ,-,88.2    
  教えてもらったり学んだりしたことはない,49    ,6.1    ,-,-,-,93.9    
  わからない,14    ,7.1    ,7.1    ,-,-,85.7    
高校生（計）,1007    ,14.9    ,1.0    ,0.1    ,0.1    ,83.9    
  説明を受けたり学んだりした,955    ,15.3    ,0.8    ,0.1    ,0.1    ,83.7    
  教えてもらったり学んだりしたことはない,46    ,8.7    ,4.3    ,-,-,87.0    
  わからない,6    ,-,-,-,-,100.0    
〔家庭のルール・学校種別〕,,,,,,
  ルールを決めている（計）,1651    ,15.6    ,0.4    ,0.1    ,-,83.9    
  特にルールを決めていない,937    ,12.8    ,1.2    ,-,-,86.0    
  わからない,27    ,7.4    ,3.7    ,-,-,88.9    
小学生（計）,572    ,15.0    ,0.2    ,-,-,84.8    
  ルールを決めている（計）,424    ,15.1    ,-,-,-,84.9    
  特にルールを決めていない,135    ,15.6    ,-,-,-,84.4    
  わからない,13    ,7.7    ,7.7    ,-,-,84.6    
中学生（計）,1055    ,13.5    ,0.8    ,-,-,85.8    
  ルールを決めている（計）,731    ,14.8    ,0.5    ,-,-,84.7    
  特にルールを決めていない,315    ,10.8    ,1.3    ,-,-,87.9    
  わからない,9    ,-,-,-,-,100.0    
高校生（計）,965    ,15.5    ,1.0    ,0.1    ,-,83.3    
  ルールを決めている（計）,488    ,17.4    ,0.6    ,0.2    ,-,81.8    
  特にルールを決めていない,472    ,13.6    ,1.5    ,-,-,85.0    
  わからない,5    ,20.0    ,-,-,-,80.0    
Ｑ２〔インターネット利用・学校種別〕,,,,,,
  インターネット利用（計）,2615    ,14.5    ,0.7    ,0.0    ,-,84.7    
  インターネット非利用（含わからない）,527    ,-,1.1    ,0.2    ,0.4    ,98.3    
小学生（計）,909    ,9.5    ,0.3    ,-,0.1    ,90.1    
  インターネット利用（計）,572    ,15.0    ,0.2    ,-,-,84.8    
  インターネット非利用（含わからない）,337    ,-,0.6    ,-,0.3    ,99.1    
中学生（計）,1216    ,11.7    ,1.0    ,0.1    ,-,87.3    
  インターネット利用（計）,1055    ,13.5    ,0.8    ,-,-,85.8    
  インターネット非利用（含わからない）,161    ,-,2.5    ,0.6    ,-,96.9    
高校生（計）,992    ,15.1    ,1.0    ,0.1    ,0.1    ,83.7    
  インターネット利用（計）,965    ,15.5    ,1.0    ,0.1    ,-,83.3    
  インターネット非利用（含わからない）,27    ,-,-,-,3.7    ,96.3    
Ｆ４〔兄弟・姉妹の有無〕,,,,,,
  １人以上いる,1846    ,11.4    ,0.9    ,-,0.1    ,87.6    
  いない,1595    ,10.7    ,0.5    ,0.1    ,-,88.7    
小学生（計）,1080    ,8.0    ,0.3    ,-,0.1    ,91.7    
  １人以上いる,511    ,8.2    ,0.4    ,-,0.2    ,91.2    
  いない,569    ,7.7    ,0.2    ,-,-,92.1    
中学生（計）,1329    ,10.7    ,0.9    ,0.1    ,-,88.3    
  １人以上いる,740    ,10.3    ,1.1    ,-,-,88.6    
  いない,589    ,11.2    ,0.7    ,0.2    ,-,87.9    
高校生（計）,1007    ,14.9    ,1.0    ,0.1    ,0.1    ,83.9    
  １人以上いる,579    ,15.5    ,1.2    ,-,0.2    ,83.1    
  いない,428    ,14.0    ,0.7    ,0.2    ,-,85.0    
〔地域〕,,,,,,
北海道・東北,430    ,12.1    ,0.2    ,-,-,87.7    
北関東,540    ,10.7    ,0.7    ,-,-,88.5    
南関東,485    ,12.2    ,0.4    ,-,0.2    ,87.2    
東海・北陸・信越,693    ,10.2    ,1.4    ,-,0.1    ,88.2    
近畿,554    ,11.9    ,0.5    ,0.2    ,-,87.4    
中国・四国,326    ,13.5    ,0.3    ,0.3    ,-,85.9    
九州・沖縄,413    ,7.3    ,1.0    ,-,-,91.8    
〔都市規模〕,,,,,,
大都市（政令指定都市）,850    ,13.4    ,0.5    ,-,0.1    ,86.0    
人口２０万人以上の市,894    ,10.9    ,0.7    ,0.1    ,-,88.4    
人口１０万人以上の市,592    ,10.8    ,1.0    ,-,-,88.2    
人口１０万人未満の市,796    ,9.7    ,0.9    ,0.1    ,0.1    ,89.2    
郡部（町村）,309    ,9.1    ,0.6    ,-,-,90.3    
〔都道府県〕,,,,,,
北海道,162    ,19.1    ,-,-,-,80.9    
青森県,60    ,5.0    ,-,-,-,95.0    
