  説明を受けたり学んだりした,1404    ,87.8    ,30.0    ,63.2    ,37.7    ,71.5    ,73.1    ,14.9    ,71.6    ,12.2    ,2.8    ,0.1    ,465.0    
  教えてもらったり学んだりしたことはない,60    ,81.7    ,16.7    ,46.7    ,25.0    ,68.3    ,63.3    ,15.0    ,71.7    ,10.0    ,-,1.7    ,400.0    
  わからない,11    ,90.9    ,-,36.4    ,27.3    ,63.6    ,36.4    ,-,54.5    ,-,-,-,309.1    
小学生（計）,98    ,49.0    ,11.2    ,38.8    ,11.2    ,44.9    ,57.1    ,4.1    ,71.4    ,3.1    ,-,-,290.8    
  説明を受けたり学んだりした,89    ,50.6    ,12.4    ,40.4    ,11.2    ,46.1    ,59.6    ,3.4    ,68.5    ,3.4    ,-,-,295.5    
  教えてもらったり学んだりしたことはない,8    ,37.5    ,-,12.5    ,-,37.5    ,37.5    ,12.5    ,100.0    ,-,-,-,237.5    
  わからない,1    ,-,-,100.0    ,100.0    ,-,-,-,100.0    ,-,-,-,300.0    
中学生（計）,483    ,85.5    ,22.2    ,56.5    ,29.0    ,71.6    ,72.0    ,13.7    ,71.4    ,5.6    ,2.7    ,0.2    ,430.4    
  説明を受けたり学んだりした,466    ,85.8    ,22.5    ,57.7    ,29.4    ,72.1    ,73.2    ,14.2    ,71.9    ,5.8    ,2.8    ,-,435.4    
  教えてもらったり学んだりしたことはない,13    ,69.2    ,15.4    ,23.1    ,23.1    ,53.8    ,53.8    ,-,61.5    ,-,-,7.7    ,307.7    
  わからない,4    ,100.0    ,-,25.0    ,-,75.0    ,-,-,50.0    ,-,-,-,250.0    
高校生（計）,874    ,92.8    ,35.2    ,68.6    ,44.2    ,73.9    ,74.4    ,16.5    ,71.5    ,15.8    ,3.0    ,0.2    ,496.1    
  説明を受けたり学んだりした,832    ,92.7    ,36.1    ,69.0    ,44.7    ,73.7    ,74.4    ,16.3    ,71.6    ,15.9    ,3.1    ,0.2    ,497.7    
  教えてもらったり学んだりしたことはない,36    ,94.4    ,22.2    ,66.7    ,33.3    ,80.6    ,75.0    ,22.2    ,72.2    ,16.7    ,-,-,483.3    
  わからない,6    ,100.0    ,-,33.3    ,33.3    ,66.7    ,66.7    ,-,50.0    ,-,-,-,350.0    
〔家庭のルール・学校種別〕,,,,,,,,,,,,,
  ルールを決めている（計）,863    ,87.5    ,30.8    ,64.2    ,38.0    ,70.7    ,74.2    ,16.2    ,72.7    ,10.0    ,2.9    ,0.1    ,467.2    
  特にルールを決めていない,603    ,87.9    ,27.2    ,60.2    ,36.2    ,72.8    ,70.6    ,12.8    ,70.1    ,15.1    ,2.3    ,0.2    ,455.4    
  わからない,9    ,77.8    ,11.1    ,33.3    ,22.2    ,33.3    ,22.2    ,11.1    ,44.4    ,-,-,11.1    ,266.7    
小学生（計）,98    ,49.0    ,11.2    ,38.8    ,11.2    ,44.9    ,57.1    ,4.1    ,71.4    ,3.1    ,-,-,290.8    
  ルールを決めている（計）,78    ,48.7    ,12.8    ,41.0    ,11.5    ,44.9    ,64.1    ,2.6    ,73.1    ,2.6    ,-,-,301.3    
  特にルールを決めていない,19    ,52.6    ,5.3    ,31.6    ,10.5    ,47.4    ,31.6    ,10.5    ,63.2    ,5.3    ,-,-,257.9    
  わからない,1    ,-,-,-,-,-,-,-,100.0    ,-,-,-,100.0    
中学生（計）,483    ,85.5    ,22.2    ,56.5    ,29.0    ,71.6    ,72.0    ,13.7    ,71.4    ,5.6    ,2.7    ,0.2    ,430.4    
  ルールを決めている（計）,339    ,87.3    ,23.6    ,59.9    ,29.5    ,72.6    ,74.3    ,15.9    ,71.4    ,5.0    ,3.2    ,-,442.8    
  特にルールを決めていない,141    ,81.6    ,19.1    ,48.9    ,28.4    ,70.2    ,68.1    ,8.5    ,72.3    ,7.1    ,1.4    ,-,405.7    
  わからない,3    ,66.7    ,-,33.3    ,-,33.3    ,-,-,33.3    ,-,-,33.3    ,200.0    
高校生（計）,874    ,92.8    ,35.2    ,68.6    ,44.2    ,73.9    ,74.4    ,16.5    ,71.5    ,15.8    ,3.0    ,0.2    ,496.1    
  ルールを決めている（計）,439    ,94.3    ,39.6    ,72.0    ,49.2    ,73.6    ,75.6    ,18.7    ,73.3    ,14.4    ,3.2    ,0.2    ,514.1    
  特にルールを決めていない,430    ,91.2    ,30.9    ,65.6    ,39.1    ,74.7    ,73.5    ,14.2    ,70.0    ,17.4    ,2.8    ,0.2    ,479.5    
  わからない,5    ,100.0    ,20.0    ,40.0    ,40.0    ,40.0    ,40.0    ,20.0    ,40.0    ,-,-,-,340.0    
Ｑ２〔インターネット利用・学校種別〕,,,,,,,,,,,,,
  インターネット利用（計）,1475    ,87.6    ,29.2    ,62.4    ,37.2    ,71.3    ,72.4    ,14.8    ,71.5    ,12.0    ,2.6    ,0.2    ,461.2    
  インターネット非利用（含わからない）,-,-,-,-,-,-,-,-,-,-,-,-,-
小学生（計）,98    ,49.0    ,11.2    ,38.8    ,11.2    ,44.9    ,57.1    ,4.1    ,71.4    ,3.1    ,-,-,290.8    
  インターネット利用（計）,98    ,49.0    ,11.2    ,38.8    ,11.2    ,44.9    ,57.1    ,4.1    ,71.4    ,3.1    ,-,-,290.8    
  インターネット非利用（含わからない）,-,-,-,-,-,-,-,-,-,-,-,-,-
中学生（計）,483    ,85.5    ,22.2    ,56.5    ,29.0    ,71.6    ,72.0    ,13.7    ,71.4    ,5.6    ,2.7    ,0.2    ,430.4    
  インターネット利用（計）,483    ,85.5    ,22.2    ,56.5    ,29.0    ,71.6    ,72.0    ,13.7    ,71.4    ,5.6    ,2.7    ,0.2    ,430.4    
  インターネット非利用（含わからない）,-,-,-,-,-,-,-,-,-,-,-,-,-
高校生（計）,874    ,92.8    ,35.2    ,68.6    ,44.2    ,73.9    ,74.4    ,16.5    ,71.5    ,15.8    ,3.0    ,0.2    ,496.1    
  インターネット利用（計）,874    ,92.8    ,35.2    ,68.6    ,44.2    ,73.9    ,74.4    ,16.5    ,71.5    ,15.8    ,3.0    ,0.2    ,496.1    
  インターネット非利用（含わからない）,-,-,-,-,-,-,-,-,-,-,-,-,-
Ｆ４〔兄弟・姉妹の有無〕,,,,,,,,,,,,,
  １人以上いる,819    ,87.9    ,28.3    ,62.0    ,36.4    ,71.8    ,72.2    ,13.7    ,70.2    ,12.9    ,3.1    ,0.2    ,458.7    
  いない,656    ,87.2    ,30.3    ,62.8    ,38.1    ,70.7    ,72.7    ,16.2    ,73.0    ,10.8    ,2.1    ,0.2    ,464.2    
小学生（計）,98    ,49.0    ,11.2    ,38.8    ,11.2    ,44.9    ,57.1    ,4.1    ,71.4    ,3.1    ,-,-,290.8    
  １人以上いる,45    ,46.7    ,11.1    ,35.6    ,8.9    ,53.3    ,60.0    ,8.9    ,71.1    ,2.2    ,-,-,297.8    
  いない,53    ,50.9    ,11.3    ,41.5    ,13.2    ,37.7    ,54.7    ,-,71.7    ,3.8    ,-,-,284.9    
中学生（計）,483    ,85.5    ,22.2    ,56.5    ,29.0    ,71.6    ,72.0    ,13.7    ,71.4    ,5.6    ,2.7    ,0.2    ,430.4    
  １人以上いる,255    ,85.5    ,18.8    ,52.9    ,24.3    ,71.8    ,67.5    ,9.0    ,67.8    ,3.9    ,2.7    ,0.4    ,404.7    
  いない,228    ,85.5    ,25.9    ,60.5    ,34.2    ,71.5    ,77.2    ,18.9    ,75.4    ,7.5    ,2.6    ,-,459.2    
高校生（計）,874    ,92.8    ,35.2    ,68.6    ,44.2    ,73.9    ,74.4    ,16.5    ,71.5    ,15.8    ,3.0    ,0.2    ,496.1    
  １人以上いる,506    ,92.5    ,34.4    ,69.0    ,44.1    ,73.1    ,75.9    ,16.0    ,71.1    ,17.6    ,3.6    ,0.2    ,497.4    
  いない,368    ,93.2    ,36.4    ,68.2    ,44.3    ,75.0    ,72.3    ,17.1    ,72.0    ,13.3    ,2.2    ,0.3    ,494.3    
〔地域〕,,,,,,,,,,,,,
北海道・東北,175    ,92.6    ,28.6    ,64.6    ,32.0    ,70.9    ,74.3    ,15.4    ,70.9    ,12.0    ,1.1    ,-,462.3    
北関東,244    ,90.6    ,29.5    ,63.5    ,41.8    ,71.7    ,71.7    ,16.0    ,72.5    ,11.9    ,4.1    ,0.4    ,473.8    
南関東,222    ,91.0    ,36.5    ,64.4    ,45.0    ,72.1    ,73.9    ,13.5    ,69.4    ,11.7    ,4.1    ,0.9    ,482.4    
東海・北陸・信越,287    ,87.1    ,26.5    ,62.7    ,38.3    ,71.8    ,74.6    ,14.6    ,69.0    ,13.6    ,1.4    ,-,459.6    
近畿,243    ,86.4    ,26.7    ,58.4    ,34.6    ,72.4    ,72.8    ,14.8    ,74.5    ,10.3    ,4.1    ,-,455.1    
中国・四国,136    ,86.8    ,30.1    ,64.0    ,27.2    ,65.4    ,66.2    ,14.7    ,67.6    ,11.8    ,1.5    ,-,435.3    
九州・沖縄,168    ,76.8    ,27.4    ,59.5    ,35.1    ,72.6    ,70.2    ,14.3    ,76.2    ,12.5    ,1.2    ,-,445.8    
〔都市規模〕,,,,,,,,,,,,,
大都市（政令指定都市）,400    ,88.8    ,31.5    ,61.5    ,43.3    ,69.0    ,72.3    ,11.5    ,69.3    ,11.5    ,3.0    ,0.5    ,462.0    
人口２０万人以上の市,369    ,85.6    ,30.1    ,64.5    ,38.2    ,74.3    ,77.8    ,17.3    ,74.3    ,12.7    ,2.4    ,-,477.2    
人口１０万人以上の市,238    ,92.9    ,31.9    ,64.3    ,39.9    ,71.4    ,71.8    ,18.5    ,71.4    ,13.0    ,2.9    ,-,478.2    
人口１０万人未満の市,333    ,85.9    ,25.2    ,59.5    ,30.3    ,70.6    ,67.9    ,13.8    ,73.0    ,12.9    ,2.7    ,-,441.7    
郡部（町村）,135    ,84.4    ,25.2    ,63.0    ,28.1    ,71.9    ,70.4    ,13.3    ,66.7    ,7.4    ,1.5    ,0.7    ,432.6    
〔都道府県〕,,,,,,,,,,,,,
北海道,70    ,87.1    ,25.7    ,61.4    ,30.0    ,68.6    ,75.7    ,12.9    ,67.1    ,11.4    ,1.4    ,-,441.4    
青森県,24    ,91.7    ,37.5    ,58.3    ,41.7    ,75.0    ,95.8    ,16.7    ,87.5    ,12.5    ,4.2    ,-,520.8    
岩手県,7    ,100.0    ,28.6    ,71.4    ,28.6    ,57.1    ,57.1    ,28.6    ,71.4    ,14.3    ,-,-,457.1    
宮城県,34    ,100.0    ,35.3    ,64.7    ,26.5    ,70.6    ,64.7    ,14.7    ,61.8    ,5.9    ,-,-,444.1    
秋田県,17    ,94.1    ,23.5    ,94.1    ,35.3    ,70.6    ,70.6    ,29.4    ,88.2    ,23.5    ,-,-,529.4    
山形県,10    ,100.0    ,10.0    ,60.0    ,40.0    ,70.0    ,60.0    ,20.0    ,50.0    ,10.0    ,-,-,420.0    
福島県,13    ,92.3    ,30.8    ,53.8    ,30.8    ,84.6    ,76.9    ,-,76.9    ,15.4    ,-,-,461.5    
茨城県,36    ,88.9    ,30.6    ,61.1    ,25.0    ,69.4    ,72.2    ,8.3    ,69.4    ,8.3    ,2.8    ,-,436.1    
栃木県,28    ,78.6    ,28.6    ,71.4    ,39.3    ,75.0    ,75.0    ,17.9    ,78.6    ,25.0    ,7.1    ,-,496.4    
群馬県,14    ,85.7    ,35.7    ,57.1    ,50.0    ,64.3    ,71.4    ,14.3    ,35.7    ,14.3    ,-,7.1    ,435.7    
埼玉県,77    ,92.2    ,26.0    ,61.0    ,42.9    ,70.1    ,66.2    ,14.3    ,74.0    ,10.4    ,5.2    ,-,462.3    
千葉県,89    ,94.4    ,31.5    ,65.2    ,47.2    ,74.2    ,75.3    ,20.2    ,76.4    ,10.1    ,3.4    ,-,497.8    
東京都,111    ,91.0    ,42.3    ,66.7    ,53.2    ,68.5    ,73.0    ,16.2    ,73.9    ,11.7    ,4.5    ,0.9    ,501.8    
神奈川県,91    ,89.0    ,33.0    ,65.9    ,38.5    ,73.6    ,75.8    ,12.1    ,61.5    ,9.9    ,3.3    ,1.1    ,463.7    
新潟県,23    ,100.0    ,34.8    ,69.6    ,34.8    ,65.2    ,69.6    ,13.0    ,78.3    ,26.1    ,4.3    ,-,495.7    
富山県,19    ,89.5    ,5.3    ,63.2    ,36.8    ,52.6    ,73.7    ,21.1    ,31.6    ,5.3    ,-,-,378.9    
石川県,15    ,86.7    ,6.7    ,53.3    ,40.0    ,66.7    ,53.3    ,-,73.3    ,20.0    ,-,-,400.0    
福井県,12    ,100.0    ,41.7    ,50.0    ,25.0    ,58.3    ,83.3    ,25.0    ,50.0    ,16.7    ,8.3    ,-,458.3    
山梨県,20    ,100.0    ,20.0    ,45.0    ,30.0    ,85.0    ,70.0    ,5.0    ,80.0    ,20.0    ,5.0    ,-,460.0    
長野県,18    ,66.7    ,38.9    ,66.7    ,27.8    ,77.8    ,66.7    ,5.6    ,77.8    ,-,-,-,427.8    
岐阜県,23    ,82.6    ,17.4    ,47.8    ,39.1    ,69.6    ,69.6    ,8.7    ,82.6    ,8.7    ,-,-,426.1    
静岡県,48    ,85.4    ,39.6    ,64.6    ,41.7    ,72.9    ,81.3    ,18.8    ,62.5    ,10.4    ,2.1    ,-,479.2    
愛知県,102    ,88.2    ,23.5    ,62.7    ,43.1    ,78.4    ,77.5    ,16.7    ,75.5    ,16.7    ,1.0    ,-,483.3    
三重県,27    ,85.2    ,25.9    ,74.1    ,29.6    ,70.4    ,74.1    ,11.1    ,63.0    ,11.1    ,-,-,444.4    
滋賀県,17    ,70.6    ,29.4    ,47.1    ,29.4    ,64.7    ,64.7    ,29.4    ,64.7    ,17.6    ,-,-,417.6    
京都府,29    ,86.2    ,17.2    ,62.1    ,20.7    ,65.5    ,62.1    ,10.3    ,82.8    ,6.9    ,10.3    ,-,424.1    
大阪府,110    ,89.1    ,30.0    ,56.4    ,44.5    ,76.4    ,75.5    ,17.3    ,76.4    ,12.7    ,3.6    ,-,481.8    
兵庫県,57    ,84.2    ,17.5    ,61.4    ,26.3    ,70.2    ,73.7    ,12.3    ,66.7    ,3.5    ,3.5    ,-,419.3    
奈良県,16    ,87.5    ,43.8    ,62.5    ,43.8    ,62.5    ,87.5    ,12.5    ,87.5    ,6.3    ,6.3    ,-,500.0    
和歌山県,14    ,92.9    ,35.7    ,64.3    ,14.3    ,85.7    ,64.3    ,-,71.4    ,21.4    ,-,-,450.0    
鳥取県,6    ,83.3    ,50.0    ,100.0    ,33.3    ,66.7    ,66.7    ,16.7    ,66.7    ,-,-,-,483.3    
島根県,11    ,72.7    ,36.4    ,81.8    ,27.3    ,81.8    ,90.9    ,27.3    ,54.5    ,18.2    ,-,-,490.9    
岡山県,29    ,86.2    ,17.2    ,51.7    ,20.7    ,62.1    ,69.0    ,17.2    ,69.0    ,6.9    ,3.4    ,-,403.4    
広島県,35    ,91.4    ,31.4    ,62.9    ,17.1    ,68.6    ,60.0    ,11.4    ,65.7    ,5.7    ,2.9    ,-,417.1    
山口県,15    ,93.3    ,26.7    ,86.7    ,33.3    ,53.3    ,60.0    ,13.3    ,46.7    ,26.7    ,-,-,440.0    
徳島県,6    ,100.0    ,50.0    ,50.0    ,33.3    ,66.7    ,66.7    ,16.7    ,83.3    ,33.3    ,-,-,500.0    
香川県,12    ,66.7    ,25.0    ,41.7    ,16.7    ,50.0    ,41.7    ,-,83.3    ,8.3    ,-,-,333.3    
愛媛県,13    ,84.6    ,46.2    ,69.2    ,46.2    ,61.5    ,69.2    ,7.7    ,84.6    ,-,-,-,469.2    
高知県,9    ,100.0    ,22.2    ,55.6    ,55.6    ,88.9    ,88.9    ,33.3    ,66.7    ,33.3    ,-,-,544.4    
福岡県,66    ,83.3    ,24.2    ,54.5    ,34.8    ,78.8    ,68.2    ,9.1    ,75.8    ,7.6    ,1.5    ,-,437.9    
佐賀県,7    ,100.0    ,28.6    ,85.7    ,57.1    ,85.7    ,85.7    ,14.3    ,100.0    ,14.3    ,-,-,571.4    
長崎県,11    ,100.0    ,36.4    ,90.9    ,36.4    ,72.7    ,90.9    ,45.5    ,90.9    ,27.3    ,-,-,590.9    
熊本県,22    ,72.7    ,31.8    ,72.7    ,54.5    ,77.3    ,90.9    ,13.6    ,72.7    ,13.6    ,4.5    ,-,504.5    
大分県,9    ,44.4    ,44.4    ,44.4    ,22.2    ,66.7    ,77.8    ,22.2    ,88.9    ,33.3    ,-,-,444.4    
宮崎県,17    ,70.6    ,11.8    ,47.1    ,23.5    ,64.7    ,52.9    ,11.8    ,58.8    ,17.6    ,-,-,358.8    
鹿児島県,15    ,60.0    ,26.7    ,66.7    ,26.7    ,33.3    ,26.7    ,20.0    ,66.7    ,-,-,-,326.7    
沖縄県,21    ,71.4    ,33.3    ,47.6    ,28.6    ,81.0    ,81.0    ,9.5    ,81.0    ,14.3    ,-,-,447.6    
Ｑ１〔機器の利用状況〕,,,,,,,,,,,,,
スマートフォン,1475    ,87.6    ,29.2    ,62.4    ,37.2    ,71.3    ,72.4    ,14.8    ,71.5    ,12.0    ,2.6    ,0.2    ,461.2    
格安スマートフォン,2    ,100.0    ,50.0    ,50.0    ,-,50.0    ,50.0    ,-,-,-,-,-,300.0    
機能限定・子供向けスマートフォン,7    ,71.4    ,42.9    ,42.9    ,14.3    ,57.1    ,71.4    ,14.3    ,85.7    ,-,-,-,400.0    
契約切れスマートフォン,33    ,78.8    ,48.5    ,72.7    ,39.4    ,54.5    ,90.9    ,27.3    ,78.8    ,27.3    ,-,-,518.2    
携帯電話,32    ,71.9    ,21.9    ,62.5    ,28.1    ,56.3    ,53.1    ,15.6    ,62.5    ,3.1    ,-,-,375.0    
機能限定電話・子ども向け携帯電話,24    ,41.7    ,20.8    ,75.0    ,25.0    ,62.5    ,66.7    ,8.3    ,66.7    ,16.7    ,-,-,383.3    
ノートパソコン,417    ,89.4    ,36.0    ,68.6    ,42.2    ,71.7    ,77.0    ,15.1    ,73.4    ,14.6    ,4.1    ,0.2    ,492.3    
デスクトップパソコン,216    ,90.7    ,31.5    ,66.2    ,45.4    ,70.4    ,76.9    ,17.6    ,69.0    ,12.5    ,2.8    ,0.5    ,483.3    
タブレット,170    ,87.1    ,32.9    ,72.4    ,40.6    ,69.4    ,77.1    ,22.4    ,72.4    ,12.9    ,4.7    ,-,491.8    
学習用タブレット,57    ,80.7    ,35.1    ,66.7    ,35.1    ,77.2    ,78.9    ,21.1    ,80.7    ,8.8    ,3.5    ,-,487.7    
子供向け娯楽用タブレット,2    ,100.0    ,-,100.0    ,50.0    ,100.0    ,100.0    ,-,100.0    ,50.0    ,-,-,600.0    
携帯音楽プレイヤー,464    ,94.6    ,38.1    ,73.5    ,47.2    ,76.1    ,78.2    ,18.3    ,74.8    ,13.4    ,4.3    ,-,518.5    
携帯ゲーム機,549    ,85.6    ,33.3    ,65.6    ,40.1    ,72.1    ,77.6    ,16.0    ,84.7    ,10.7    ,2.7    ,0.4    ,488.9    
据置型ゲーム機,364    ,86.0    ,35.7    ,68.4    ,40.4    ,71.7    ,80.5    ,17.9    ,83.5    ,12.1    ,3.6    ,0.3    ,500.0    
インターネット接続テレビ,67    ,92.5    ,46.3    ,73.1    ,50.7    ,80.6    ,86.6    ,17.9    ,76.1    ,13.4    ,4.5    ,-,541.8    
利用している（計）,1475    ,87.6    ,29.2    ,62.4    ,37.2    ,71.3    ,72.4    ,14.8    ,71.5    ,12.0    ,2.6    ,0.2    ,461.2    
いずれも利用していない,-,-,-,-,-,-,-,-,-,-,-,-,-
Ａスマートフォン（計）,1475    ,87.6    ,29.2    ,62.4    ,37.2    ,71.3    ,72.4    ,14.8    ,71.5    ,12.0    ,2.6    ,0.2    ,461.2    
Ｂ携帯電話（計）,54    ,59.3    ,22.2    ,66.7    ,24.1    ,59.3    ,59.3    ,13.0    ,66.7    ,9.3    ,-,-,379.6    
Ｃパソコン（計）,601    ,89.5    ,33.9    ,68.1    ,43.1    ,71.2    ,76.4    ,15.8    ,72.2    ,13.8    ,3.5    ,0.3    ,487.9    
Ｄタブレット（計）,218    ,85.8    ,33.5    ,70.2    ,38.5    ,70.6    ,77.5    ,22.5    ,74.3    ,11.9    ,4.6    ,-,489.4    
Ｅ携帯音楽プレイヤー,464    ,94.6    ,38.1    ,73.5    ,47.2    ,76.1    ,78.2    ,18.3    ,74.8    ,13.4    ,4.3    ,-,518.5    
Ｆゲーム機（計）,623    ,86.0    ,33.7    ,65.7    ,40.1    ,72.1    ,77.5    ,15.9    ,83.3    ,11.1    ,2.7    ,0.3    ,488.4    
Ｇインターネット接続テレビ,67    ,92.5    ,46.3    ,73.1    ,50.7    ,80.6    ,86.6    ,17.9    ,76.1    ,13.4    ,4.5    ,-,541.8    
Ａ・Ｂスマートフォン・携帯電話（計）,1475    ,87.6    ,29.2    ,62.4    ,37.2    ,71.3    ,72.4    ,14.8    ,71.5    ,12.0    ,2.6    ,0.2    ,461.2    
Ａ・Ｂ機能限定や子供向け（計）,31    ,48.4    ,25.8    ,67.7    ,22.6    ,61.3    ,67.7    ,9.7    ,71.0    ,12.9    ,-,-,387.1    
Ａ・Ｂ機能限定や子供向け以外（計）,1475    ,87.6    ,29.2    ,62.4    ,37.2    ,71.3    ,72.4    ,14.8    ,71.5    ,12.0    ,2.6    ,0.2    ,461.2    
【全数】Ｑ２〔ネット利用状況（ネット利用まとめ）〕,,,,,,,,,,,,,
スマートフォン,1475    ,87.6    ,29.2    ,62.4    ,37.2    ,71.3    ,72.4    ,14.8    ,71.5    ,12.0    ,2.6    ,0.2    ,461.2    
格安スマートフォン,2    ,100.0    ,50.0    ,50.0    ,-,50.0    ,50.0    ,-,-,-,-,-,300.0    
機能限定・子供向けスマートフォン,3    ,100.0    ,66.7    ,66.7    ,33.3    ,66.7    ,66.7    ,33.3    ,66.7    ,-,-,-,500.0    
契約切れスマートフォン,16    ,75.0    ,68.8    ,81.3    ,50.0    ,50.0    ,93.8    ,25.0    ,93.8    ,25.0    ,-,-,562.5    
携帯電話,8    ,100.0    ,25.0    ,75.0    ,37.5    ,50.0    ,37.5    ,25.0    ,50.0    ,-,-,-,400.0    
機能限定電話・子ども向け携帯電話,4    ,25.0    ,-,75.0    ,25.0    ,25.0    ,50.0    ,-,75.0    ,-,-,-,275.0    
ノートパソコン,396    ,89.6    ,36.1    ,69.2    ,42.7    ,72.0    ,76.8    ,15.7    ,73.7    ,14.9    ,4.0    ,0.3    ,494.9    
デスクトップパソコン,202    ,90.6    ,31.2    ,65.8    ,44.1    ,70.8    ,77.2    ,17.8    ,68.8    ,11.9    ,3.0    ,0.5    ,481.7    
タブレット,157    ,86.6    ,34.4    ,73.9    ,40.8    ,71.3    ,79.0    ,22.9    ,73.9    ,12.1    ,4.5    ,-,499.4    
学習用タブレット,40    ,77.5    ,42.5    ,72.5    ,42.5    ,80.0    ,87.5    ,27.5    ,87.5    ,7.5    ,5.0    ,-,530.0    
子供向け娯楽用タブレット,2    ,100.0    ,-,100.0    ,50.0    ,100.0    ,100.0    ,-,100.0    ,50.0    ,-,-,600.0    
携帯音楽プレイヤー,144    ,93.8    ,40.3    ,68.1    ,47.2    ,72.9    ,68.8    ,18.8    ,72.9    ,13.9    ,4.2    ,-,500.7    
携帯ゲーム機,222    ,80.2    ,32.9    ,64.0    ,38.7    ,68.5    ,78.4    ,18.0    ,87.4    ,13.5    ,3.2    ,0.5    ,485.1    
据置型ゲーム機,126    ,80.2    ,40.5    ,74.6    ,42.9    ,74.6    ,83.3    ,23.0    ,87.3    ,13.5    ,4.0    ,-,523.8    
インターネット接続テレビ,34    ,91.2    ,41.2    ,73.5    ,44.1    ,91.2    ,88.2    ,14.7    ,70.6    ,20.6    ,2.9    ,-,538.2    
インターネット利用（計）,1475    ,87.6    ,29.2    ,62.4    ,37.2    ,71.3    ,72.4    ,14.8    ,71.5    ,12.0    ,2.6    ,0.2    ,461.2    
インターネット非利用,-,-,-,-,-,-,-,-,-,-,-,-,-
モバイル機器（計）,1475    ,87.6    ,29.2    ,62.4    ,37.2    ,71.3    ,72.4    ,14.8    ,71.5    ,12.0    ,2.6    ,0.2    ,461.2    
据置型機器（計）,317    ,87.1    ,35.3    ,69.4    ,43.5    ,71.9    ,78.5    ,18.6    ,73.2    ,10.7    ,3.2    ,0.3    ,491.8    
Ａスマートフォン（計）,1475    ,87.6    ,29.2    ,62.4    ,37.2    ,71.3    ,72.4    ,14.8    ,71.5    ,12.0    ,2.6    ,0.2    ,461.2    
Ｂ携帯電話（計）,12    ,75.0    ,16.7    ,75.0    ,33.3    ,41.7    ,41.7    ,16.7    ,58.3    ,-,-,-,358.3    
Ｃパソコン（計）,571    ,89.7    ,34.0    ,68.1    ,43.1    ,71.5    ,76.4    ,16.1    ,72.5    ,13.8    ,3.5    ,0.4    ,489.0    
Ｄタブレット（計）,190    ,85.3    ,35.8    ,72.6    ,40.0    ,72.6    ,80.5    ,24.2    ,76.8    ,11.1    ,4.7    ,-,503.7    
Ｅ携帯音楽プレイヤー,144    ,93.8    ,40.3    ,68.1    ,47.2    ,72.9    ,68.8    ,18.8    ,72.9    ,13.9    ,4.2    ,-,500.7    
