,,,,,,,,,,,,,
＜該当機器でインターネットを使っている（Ｑ２で「１」を回答）方に＞,,,,,,,,,,,,,
〔回答票４〕Ｑ４〔A-1スマートフォン〕あなたは、平日(土日を除いて)１日に平均して、どのくらいの時間、インターネットを使いますか。インターネットを利用している機器について、それぞれお答えください。,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,青少年分析軸,,,,,,,,,,,,
,該当数,使っていない,３０分未満,３０分以上１時間未満,１時間以上２時間未満,２時間以上３時間未満,３時間以上４時間未満,４時間以上５時間未満,５時間以上,わからない,２時間以上（計）,平均（分）,標準偏差
＊＊【　総　数　】＊＊,1475    ,0.8    ,5.3    ,11.1    ,24.7    ,22.2    ,16.5    ,6.7    ,10.6    ,2.1    ,56.0    ,140.67    ,125.5    
調査方法〔訪問・ＷＥＢ〕,,,,,,,,,,,,,
訪問面接調査,1443    ,0.8    ,5.3    ,11.1    ,24.5    ,22.1    ,16.6    ,6.8    ,10.6    ,2.1    ,56.1    ,140.44    ,122.3    
ＷＥＢ調査,32    ,-,3.1    ,12.5    ,34.4    ,25.0    ,12.5    ,3.1    ,9.4    ,-,50.0    ,150.75    ,229.8    
〔性・学校種別〕,,,,,,,,,,,,,
小学生（計）,98    ,3.1    ,20.4    ,23.5    ,28.6    ,10.2    ,6.1    ,-,2.0    ,6.1    ,18.4    ,62.99    ,66.0    
  男子,45    ,6.7    ,28.9    ,26.7    ,26.7    ,4.4    ,2.2    ,-,-,4.4    ,6.7    ,41.40    ,37.6    
  女子,53    ,-,13.2    ,20.8    ,30.2    ,15.1    ,9.4    ,-,3.8    ,7.5    ,28.3    ,81.94    ,79.0    
中学生（計）,483    ,1.4    ,7.0    ,12.8    ,27.7    ,22.4    ,14.1    ,3.5    ,9.3    ,1.7    ,49.3    ,123.41    ,118.0    
  男子,214    ,1.9    ,5.1    ,11.2    ,26.2    ,25.7    ,18.2    ,3.3    ,7.0    ,1.4    ,54.2    ,120.45    ,82.6    
  女子,269    ,1.1    ,8.6    ,14.1    ,29.0    ,19.7    ,10.8    ,3.7    ,11.2    ,1.9    ,45.4    ,125.78    ,140.1    
高校生（計）,874    ,0.2    ,2.7    ,8.9    ,22.9    ,23.6    ,18.9    ,9.4    ,11.4    ,1.9    ,63.3    ,154.63    ,121.8    
  男子,420    ,0.2    ,2.9    ,10.0    ,22.6    ,27.6    ,17.1    ,7.1    ,9.8    ,2.6    ,61.7    ,145.40    ,113.3    
  女子,454    ,0.2    ,2.6    ,7.9    ,23.1    ,19.8    ,20.5    ,11.5    ,13.0    ,1.3    ,64.8    ,163.05    ,128.6    
〔啓発学習経験・学校種別〕,,,,,,,,,,,,,
  説明を受けたり学んだりした,1404    ,0.9    ,5.1    ,11.4    ,25.0    ,22.0    ,16.5    ,6.6    ,10.6    ,1.9    ,55.8    ,140.53    ,126.4    
  教えてもらったり学んだりしたことはない,60    ,-,8.3    ,6.7    ,18.3    ,25.0    ,18.3    ,8.3    ,11.7    ,3.3    ,63.3    ,149.31    ,108.7    
  わからない,11    ,-,18.2    ,-,18.2    ,27.3    ,9.1    ,9.1    ,-,18.2    ,45.5    ,105.67    ,74.7    
小学生（計）,98    ,3.1    ,20.4    ,23.5    ,28.6    ,10.2    ,6.1    ,-,2.0    ,6.1    ,18.4    ,62.99    ,66.0    
  説明を受けたり学んだりした,89    ,3.4    ,16.9    ,25.8    ,29.2    ,10.1    ,6.7    ,-,2.2    ,5.6    ,19.1    ,64.82    ,67.8    
  教えてもらったり学んだりしたことはない,8    ,-,50.0    ,-,25.0    ,12.5    ,-,-,-,12.5    ,12.5    ,47.14    ,43.7    
  わからない,1    ,-,100.0    ,-,-,-,-,-,-,-,-,20.00    ,-
中学生（計）,483    ,1.4    ,7.0    ,12.8    ,27.7    ,22.4    ,14.1    ,3.5    ,9.3    ,1.7    ,49.3    ,123.41    ,118.0    
  説明を受けたり学んだりした,466    ,1.5    ,7.1    ,12.9    ,27.9    ,21.9    ,14.6    ,3.4    ,9.2    ,1.5    ,49.1    ,123.14    ,118.2    
  教えてもらったり学んだりしたことはない,13    ,-,-,15.4    ,23.1    ,30.8    ,-,7.7    ,15.4    ,7.7    ,53.8    ,150.00    ,126.6    
  わからない,4    ,-,25.0    ,-,25.0    ,50.0    ,-,-,-,-,50.0    ,75.50    ,56.6    
高校生（計）,874    ,0.2    ,2.7    ,8.9    ,22.9    ,23.6    ,18.9    ,9.4    ,11.4    ,1.9    ,63.3    ,154.63    ,121.8    
  説明を受けたり学んだりした,832    ,0.2    ,2.8    ,9.3    ,23.2    ,23.4    ,18.6    ,9.3    ,11.4    ,1.8    ,62.7    ,153.98    ,122.8    
  教えてもらったり学んだりしたことはない,36    ,-,2.8    ,2.8    ,16.7    ,27.8    ,25.0    ,11.1    ,13.9    ,-,77.8    ,168.89    ,103.9    
  わからない,6    ,-,-,-,16.7    ,16.7    ,16.7    ,16.7    ,-,33.3    ,50.0    ,157.25    ,66.9    
〔家庭のルール・学校種別〕,,,,,,,,,,,,,
  ルールを決めている（計）,863    ,1.0    ,6.5    ,12.5    ,26.1    ,21.8    ,14.9    ,7.1    ,8.5    ,1.6    ,52.3    ,128.39    ,106.3    
  特にルールを決めていない,603    ,0.5    ,3.6    ,9.3    ,22.7    ,22.7    ,19.1    ,6.1    ,13.6    ,2.3    ,61.5    ,158.16    ,147.4    
  わからない,9    ,-,-,-,22.2    ,22.2    ,-,11.1    ,11.1    ,33.3    ,44.4    ,160.00    ,118.0    
小学生（計）,98    ,3.1    ,20.4    ,23.5    ,28.6    ,10.2    ,6.1    ,-,2.0    ,6.1    ,18.4    ,62.99    ,66.0    
  ルールを決めている（計）,78    ,3.8    ,19.2    ,24.4    ,29.5    ,10.3    ,5.1    ,-,1.3    ,6.4    ,16.7    ,58.70    ,54.9    
  特にルールを決めていない,19    ,-,26.3    ,21.1    ,26.3    ,5.3    ,10.5    ,-,5.3    ,5.3    ,21.1    ,77.22    ,100.3    
  わからない,1    ,-,-,-,-,100.0    ,-,-,-,-,100.0    ,120.00    ,-
中学生（計）,483    ,1.4    ,7.0    ,12.8    ,27.7    ,22.4    ,14.1    ,3.5    ,9.3    ,1.7    ,49.3    ,123.41    ,118.0    
  ルールを決めている（計）,339    ,1.5    ,8.3    ,14.2    ,29.8    ,21.5    ,12.7    ,4.1    ,7.4    ,0.6    ,45.7    ,111.98    ,92.2    
  特にルールを決めていない,141    ,1.4    ,4.3    ,9.9    ,22.7    ,24.8    ,17.7    ,2.1    ,13.5    ,3.5    ,58.2    ,150.48    ,161.9    
  わからない,3    ,-,-,-,33.3    ,-,-,-,33.3    ,33.3    ,33.3    ,210.00    ,212.1    
高校生（計）,874    ,0.2    ,2.7    ,8.9    ,22.9    ,23.6    ,18.9    ,9.4    ,11.4    ,1.9    ,63.3    ,154.63    ,121.8    
  ルールを決めている（計）,439    ,0.2    ,3.0    ,9.3    ,22.8    ,23.9    ,18.5    ,10.7    ,10.0    ,1.6    ,63.1    ,150.47    ,112.0    
  特にルールを決めていない,430    ,0.2    ,2.6    ,8.6    ,23.0    ,23.3    ,19.5    ,7.9    ,13.0    ,1.9    ,63.7    ,158.98    ,131.2    
  わからない,5    ,-,-,-,20.0    ,20.0    ,-,20.0    ,-,40.0    ,40.0    ,140.00    ,91.7    
